,Train_Data_Size,Transformation,W,b,Accuracy,Co_Sim_CLS
0,360,Transformation_Matrix_W,"[[ -12.192799   121.87919   -169.32483   ...  -40.511044   -63.475704
     2.4677234]
 [ 109.23817   -494.5705      65.31442   ... -302.3831    -228.94597
   -92.09404  ]
 [ -42.446285   -54.962646  -165.20795   ...   57.716278   128.67654
    -8.603634 ]
 ...
 [ 258.74796    455.2136      66.74591   ...  312.563       87.62265
  -123.68494  ]
 [ 208.05946    527.13275    -72.22458   ...  243.70692     -9.267659
   -65.43047  ]
 [-222.72105    -60.938065   -47.08788   ...    4.5844502 -160.65547
   -98.52103  ]]",,0.5399,0.4526007505738811
1,360,Transformation_Matrix_W,"[[ -98.74438    -32.301994    84.541176  ...    9.781115    43.27865
    90.17342  ]
 [ -34.133415  -257.75375    224.46916   ... -228.372     -128.3865
    30.970146 ]
 [  54.448906   -71.49784    -19.383465  ...   16.104578    59.754433
     0.6529619]
 ...
 [  29.350069    84.08647   -154.60794   ...  -26.736061  -150.19884
   -76.379555 ]
 [  40.606594   119.24236     -7.2623463 ...   -6.9059625 -151.54709
     4.921184 ]
 [  64.946655   -51.30041    -22.649448  ... -127.39832    -78.85384
   -13.8151865]]",,0.5352,0.4532951105172467
2,360,Transformation_Matrix_W,"[[ 27.140507  -77.24427    15.7149105 ... -67.64856   -92.19277
  -45.146553 ]
 [ 52.78547    -7.026246   78.97968   ...  23.82117    76.47445
  -35.455288 ]
 [  8.986127  -28.332592   62.03634   ... -44.21332   117.53998
   80.11423  ]
 ...
 [ 31.508818   57.079365  -16.303028  ...  25.220568  -51.129055
  -39.411114 ]
 [ 18.322218    7.9503665  54.527138  ... -29.222809  -32.663445
   12.834422 ]
 [ 14.511124   51.178867   32.818043  ...  14.827394   44.46749
   -8.736697 ]]",,0.6226,0.519106554757258
3,360,Transformation_Matrix_W,"[[  3.2160404  -8.522036   -9.609566  ... -10.681617    7.8754983
    0.7302712]
 [-13.024547  -12.36023   -15.650356  ... -10.790575   22.78112
   11.30757  ]
 [  3.6691558  12.238548    2.1111507 ...  20.515806   -1.380876
   -4.0309267]
 ...
 [ 15.732225  -20.559689   -4.3318887 ... -18.20055    -4.901421
   -4.5401597]
 [ -1.8153623  -1.9691737  -3.860884  ...  14.84558    13.308173
    2.5273821]
 [ 15.71974   -30.999874   14.1720295 ...  -9.939407  -18.69202
   -3.6076136]]",,0.7067,0.5795283541557895
4,360,Transformation_Matrix_W,"[[  4.4287767    9.602441   -13.551252   ...   9.620462    -2.860428
   -7.0496964 ]
 [  1.1036379   -0.8523343    8.566129   ...  -4.370642     0.17439742
   -0.68428624]
 [ -2.236666     1.5191718    2.8919675  ...  -1.0202336    4.1094136
    7.770755  ]
 ...
 [  3.0637643   10.555621   -14.745416   ...   7.545898    -3.3222744
   -9.112145  ]
 [ -8.283819    -2.0774364    5.5115066  ...   4.0261617  -13.269959
   -5.095934  ]
 [  1.2500585   -8.857097     9.47445    ...  -4.3217883    8.867006
    5.092362  ]]",,0.8208,0.6748350205694794
5,360,Transformation_Matrix_W,"[[ -0.6079525   -3.0882044    3.110175   ...  -3.5077116   -7.219913
   -1.7676777 ]
 [ -3.452398    -0.62051654   7.4070444  ...  -2.2777936   -1.3232672
   -0.72033715]
 [  1.86537     -1.7615836  -10.280437   ...  -0.04307579   9.978733
    1.2656109 ]
 ...
 [  1.6785842    1.8255075    2.4368227  ...  -0.856992    -2.569599
   -3.6523776 ]
 [ -2.270988     8.574851    -0.01706635 ...   5.242293     2.282719
    3.043302  ]
 [ -3.009067    -9.8295765    4.4210505  ...  -2.8681211   -5.7508316
    0.92892516]]",,0.8751,0.723441574983536
6,360,Transformation_Matrix_W,"[[ 1.35644    -1.2406278  -0.6084167  ... -2.3357475   1.1819751
   4.0473075 ]
 [ 0.9499917   2.461378    7.0203843  ...  3.2789378   0.68991536
  -1.03181   ]
 [ 2.4497118   1.7846379  -1.5312219  ...  6.1613536   0.6532239
  -2.3373191 ]
 ...
 [ 1.3347713   2.6032767  -2.7794256  ...  0.28721198 -0.82167715
  -2.0098326 ]
 [ 0.7697339  -4.3560247   6.573162   ... -3.667973   -3.2731109
  -0.19674262]
 [ 1.2362278  -4.8573327   2.912358   ... -3.2192023  -5.243673
  -2.952767  ]]",,0.9047,0.7569089273738253
7,360,Transformation_Matrix_W,"[[-1.3185557  -4.924244   -0.63427174 ... -5.0617247  -1.7399924
   0.886019  ]
 [-0.54626966 -2.4735198   0.48704973 ... -1.4161096   1.3841507
   0.33054936]
 [ 0.17353562 -1.4858245  -1.0667132  ...  0.58666706 -0.86450046
   0.14338632]
 ...
 [ 0.7736766   0.66056716  0.24831639 ...  2.0131629  -0.46280047
  -0.69406813]
 [-0.79739505 -2.8381548  -0.73607856 ...  0.3918593  -0.362163
  -0.3340988 ]
 [-1.5873691  -4.5559607   3.1594737  ... -2.5779188   1.0248373
  -0.02060039]]",,0.9427,0.8159440319249585
8,360,Transformation_Matrix_W,"[[ 0.07775363 -1.555079   -1.2616359  ... -1.0485901   0.7084562
   0.43839535]
 [-0.9985123  -2.6057713   1.1459246  ... -1.7072419   0.35220808
   0.50064903]
 [ 0.3391106   2.42331    -0.38948783 ...  3.047115   -0.5897415
  -1.2284726 ]
 ...
 [ 1.0792358   1.5266597   0.01606658 ...  1.864825    0.41425374
   0.01380237]
 [-0.4419105  -0.2563346  -0.3593125  ...  0.6598515   0.6030366
  -0.36917156]
 [-0.63320255 -5.6772466   2.6682286  ... -3.2577758  -1.7352744
   0.23268668]]",,0.9497,0.8321325881465985
9,360,Transformation_Matrix_W,"[[ 0.23023038 -0.57624704 -0.16517955 ... -0.47615534 -0.22355945
  -0.11081792]
 [ 0.04897217  1.0802431  -1.2455243  ... -0.17751515  1.829915
   1.4589616 ]
 [ 1.0019703   0.72843     0.44682714 ...  0.74082655 -0.38825077
  -1.0676167 ]
 ...
 [-0.1388825  -0.19725308  0.41961837 ...  0.7416462  -0.6425153
  -0.09943981]
 [ 0.86693496 -2.6332333   1.9511019  ... -1.2545807  -0.26093584
   0.09790029]
 [ 0.9601576  -0.75706816 -0.13355462 ... -0.917386   -0.45812204
   0.33037233]]",,0.9544,0.8457189684460877
