,Train_Data_Size,Transformation,W,Residuals,Accuracy,Co_Sim_CLS
46,500,Transformation_Matrix_W,"[[ 0.02061869 -0.00453324  0.00018706 ... -0.00837112  0.00077202
   0.00933315]
 [ 0.02984243  0.00101284 -0.05819662 ... -0.01925294  0.03600388
  -0.00412043]
 [ 0.03430577  0.0104921   0.17875506 ... -0.01534043 -0.01912542
   0.00683543]
 ...
 [-0.07120541 -0.01554775 -0.09880465 ...  0.06416517 -0.01726874
  -0.01770725]
 [ 0.02673623 -0.00407441  0.0055107  ... -0.01685909  0.01427309
  -0.00374027]
 [ 0.05325378  0.01303359  0.01017473 ... -0.04438971 -0.01988243
   0.07685792]]",[],0.09,0.7455515865307705
47,500,Transformation_Matrix_W,"[[ 1.3966128e-01 -6.8218918e-03  9.1258083e-03 ... -3.2913946e-03
   8.0080023e-03  7.9884473e-03]
 [ 2.9485868e-02  6.6575641e-04  1.4975384e-02 ... -1.4440154e-02
   9.7835166e-03 -7.6650287e-04]
 [-1.7892651e-02  2.9532658e-04  2.9407388e-01 ...  6.6790688e-03
  -1.4478023e-02  9.6834600e-03]
 ...
 [-4.9600326e-02 -2.1019498e-02 -7.6954886e-02 ...  8.9119315e-02
   1.1461647e-02 -2.2872740e-03]
 [ 2.1622798e-03  1.6071197e-02  3.4671981e-02 ... -6.1708383e-02
   1.0950710e-02 -7.2535448e-05]
 [ 6.5364473e-02  7.1642143e-03  2.1479417e-02 ... -1.0357386e-02
  -1.8539343e-02  7.3262289e-02]]",[],0.112,0.7539605312286668
48,500,Transformation_Matrix_W,"[[ 0.08729948  0.00477634  0.01526955 ...  0.02131905 -0.03127888
   0.00994902]
 [ 0.02303143  0.00720884  0.01084649 ... -0.01568373  0.01333569
   0.00354032]
 [-0.03464428  0.03232501  0.3179949  ...  0.01158497 -0.01937337
   0.00458597]
 ...
 [-0.01690665  0.01921751 -0.08087499 ...  0.09563348 -0.02764138
  -0.00584011]
 [ 0.03881283  0.01761737  0.02991178 ...  0.01334697  0.00286516
   0.00418887]
 [ 0.05432487  0.01059014  0.00856086 ...  0.03812214 -0.02939532
   0.0830656 ]]",[],0.1018,0.7469050121155514
