,Train_Data_Size,Transformation,W,Residuals,Accuracy,Co_Sim_CLS
46,300,Transformation_Matrix_W,"[[ 5.5383970e-03 -2.6460961e-03  2.0338704e-03 ... -2.2736769e-03
   1.0898953e-03  8.7614353e-05]
 [ 2.4577878e-02 -3.9345105e-03 -3.1923477e-02 ...  2.3704215e-03
   3.1927582e-02 -6.6765691e-03]
 [ 1.6359139e-02  6.1975820e-03  8.6340576e-02 ...  5.5222623e-03
  -1.9341551e-02 -5.8134035e-03]
 ...
 [-3.5779603e-02 -1.7490478e-03 -3.4478892e-02 ...  5.7232153e-02
  -1.2995880e-02 -8.7851295e-03]
 [ 1.3279143e-02  1.1279012e-04 -9.7839758e-03 ...  1.2607571e-03
   9.6820518e-03 -1.4600420e-03]
 [-1.4880750e-02  1.8734669e-02 -8.2893679e-03 ... -2.6219763e-02
  -9.7934203e-03  2.0855807e-02]]",[],0.0744,0.7579465424938566
47,300,Transformation_Matrix_W,"[[ 0.0387185  -0.00183605 -0.01111571 ...  0.01818031 -0.00622238
  -0.00871862]
 [ 0.02119369 -0.00253782  0.00992631 ...  0.00234338  0.01146651
  -0.00538627]
 [-0.03219783  0.0030511   0.18057969 ... -0.01273601 -0.00899427
   0.00620283]
 ...
 [-0.05127941 -0.02019442 -0.02729628 ...  0.08836404  0.01195853
   0.00485384]
 [ 0.0127481   0.00415245  0.02317033 ... -0.01954473 -0.00240247
  -0.00259089]
 [-0.0049704   0.02130071  0.01738732 ... -0.00936875 -0.0057252
   0.01472801]]",[],0.0426,0.7681332534285867
48,300,Transformation_Matrix_W,"[[ 0.02816439 -0.00511033 -0.01956091 ...  0.01293151 -0.02863994
  -0.00643962]
 [ 0.01110367  0.00133915  0.00339723 ...  0.00058362  0.00947127
  -0.00200364]
 [-0.02267455  0.00864699  0.17451863 ... -0.00838234 -0.01219082
   0.00474678]
 ...
 [-0.03189494 -0.0016633  -0.01430066 ...  0.07804687  0.00941956
   0.00358015]
 [ 0.0062513   0.00666672  0.03092216 ... -0.00336734  0.00257226
  -0.00410737]
 [ 0.00110194  0.02412506  0.01551023 ...  0.00772773 -0.00796144
   0.01509462]]",[],0.081,0.7650436443887698
