,Train_Data_Size,Transformation,W,Residuals,Accuracy,Co_Sim_CLS
46,800,Transformation_Matrix_W,"[[ 1.5416470e-02 -1.1374034e-02 -2.0297084e-02 ...  1.2939358e-02
  -1.3286687e-02  2.4787508e-04]
 [ 8.0464438e-02  3.1885728e-02 -6.8868577e-02 ... -3.9065756e-02
   6.1435763e-02 -4.0630568e-03]
 [ 9.9244826e-02 -1.6426560e-03  3.5166088e-01 ... -4.2552818e-02
   4.6975431e-03  1.9158054e-03]
 ...
 [-7.8211188e-02 -1.1150399e-02 -6.4797245e-02 ...  1.3580424e-01
  -2.1099700e-02 -2.0093335e-02]
 [ 4.6888448e-02 -4.4435337e-02 -7.2336341e-03 ...  1.8282166e-02
   4.2315796e-03  6.9099548e-04]
 [ 1.1424579e-01  5.9160497e-02 -3.8403966e-02 ... -3.2530636e-02
  -1.3468173e-02  9.6071750e-02]]",[],0.1183,0.7122749598922243
47,800,Transformation_Matrix_W,"[[ 0.10800599 -0.03400574 -0.05777604 ...  0.03009482 -0.01688917
  -0.01240458]
 [ 0.1014235   0.02708602  0.0343647  ... -0.00793005  0.01639283
   0.00775946]
 [ 0.02418935 -0.02605192  0.46450523 ...  0.00825407 -0.00087477
  -0.00718876]
 ...
 [-0.06131039 -0.01906073 -0.10675818 ...  0.0951305   0.02330774
  -0.04094209]
 [ 0.02913552  0.01148074  0.05451917 ... -0.14476906 -0.01959349
  -0.02027961]
 [ 0.05615893  0.00479383 -0.05705534 ...  0.02743882  0.00216372
   0.1055639 ]]",[],0.059,0.7183310013667793
48,800,Transformation_Matrix_W,"[[ 1.7087713e-01 -1.4293533e-02  5.2004829e-02 ...  2.9143035e-02
  -5.4013520e-02  1.2891058e-02]
 [ 1.5911600e-02  3.8582671e-02  3.2825258e-02 ... -3.4323145e-02
   3.3572841e-02  5.3584054e-03]
 [ 5.2804504e-02  4.8669051e-02  4.4089028e-01 ... -2.0006469e-02
  -1.5416130e-02 -1.1145372e-02]
 ...
 [-1.2403836e-01 -4.9789743e-03 -1.0233345e-01 ...  1.4594939e-01
  -2.0197427e-02 -2.9012922e-02]
 [-3.0327888e-05  5.1980233e-03  7.3311701e-02 ... -2.3974247e-02
  -7.9283398e-03  5.0401390e-03]
 [ 1.1575730e-01  5.2186372e-03 -1.2959685e-02 ...  4.6847098e-02
  -1.1888771e-02  1.5535480e-01]]",[],0.0991,0.7077760442047362
