,Train_Data_Size,Transformation,W,b,Accuracy,Co_Sim_CLS
0,710,Transformation_Matrix_W,"[[ 1558.6355   -300.21558 -1290.2438  ... -3423.0916   3440.8862
   2437.6113 ]
 [ 1858.9656   4758.193    1350.4525  ...  3344.671    1069.0913
     77.15923]
 [ 1271.5692  -2140.7593    761.1402  ... -2131.4722   1447.8754
    345.97086]
 ...
 [-1898.4673  -2479.4062   2446.5676  ...  -403.15375 -2033.0819
   -332.50882]
 [ -116.42508  2331.7195    191.45349 ...  -309.8979   2689.4553
    684.3525 ]
 [ 2589.0405   3627.342     328.78506 ...  4070.8594   2895.075
   -352.78577]]",,0.317,0.262569515948083
1,710,Transformation_Matrix_W,"[[   72.92189     705.06525    -127.13999   ...   537.59955
    501.20465     608.8763   ]
 [-1496.5399     -966.0904      291.61478   ... -2058.2087
  -2291.153       153.62538  ]
 [ 1155.1927     2544.1548    -1033.9805    ...  1603.8567
   1647.7692      -51.49007  ]
 ...
 [ -794.01984   -1163.6976      841.6934    ...  -536.4957
    248.62975     388.17117  ]
 [  662.42017     972.7209     2007.0647    ...  -302.04715
   -243.20493    1046.1477   ]
 [ -546.7203    -1088.8357     1517.8491    ...  -656.154
      4.6509843   151.55891  ]]",,0.3538,0.29608584247576963
2,710,Transformation_Matrix_W,"[[-353.47778  -215.21399  -448.45557  ...  378.2929    -60.290592
  -558.2748  ]
 [-143.63449  -111.20881    24.222445 ...  252.5037   -422.78522
  -274.98846 ]
 [ 618.35846  1058.381    -699.32     ...  103.17481   487.46802
    41.772495]
 ...
 [ 607.265    -187.38315   475.4918   ... -343.34174  -224.68425
   -96.25215 ]
 [ 113.79336  -472.65775   -60.769527 ... -278.1837    107.91531
   135.88815 ]
 [ 192.54381    19.74956   325.13992  ...  137.0389   -200.83078
  -151.5638  ]]",,0.3537,0.30279651910636074
3,710,Transformation_Matrix_W,"[[  70.612465   -61.79945    260.63596   ...   27.57337    -63.9669
     8.31272  ]
 [ 108.67781     66.19812     14.736848  ...  -35.83288    183.13464
    86.83492  ]
 [-217.74149     89.53324   -241.85484   ...  123.06832    238.32735
    64.71753  ]
 ...
 [ 262.18887     46.293373   273.90073   ...  -29.104197    11.412275
    -1.7282218]
 [  13.302874   345.6711    -127.8984    ...  404.11746    479.9544
    70.77061  ]
 [ 100.604485   117.4508     -82.93422   ...  -39.360367    54.810513
    36.17755  ]]",,0.4406,0.3706517510922851
4,710,Transformation_Matrix_W,"[[ 38.144493   43.072155   44.666336  ...  37.47438   -54.359333
  -31.92343  ]
 [-64.445946  -62.182606   48.01271   ... -15.435099   11.1893
   17.926811 ]
 [  3.7748778 -35.73105    28.892118  ... -23.904676  -10.639856
   12.939299 ]
 ...
 [-44.247757  -43.369778  -68.755035  ... -64.187744  -14.371009
   -0.2381042]
 [ -2.6064844  45.253643   -7.3392186 ...  42.08306     5.8795094
  -23.683907 ]
 [ 31.518852    8.970695  -76.717125  ...  28.376364  -95.84061
  -87.45212  ]]",,0.5252,0.43626934195020395
5,710,Transformation_Matrix_W,"[[-29.723022   -30.847198   -10.635511   ...  -5.6222153  -22.05678
  -12.163369  ]
 [-11.198902   -49.851654     4.8977013  ... -55.99975     41.995186
   24.55348   ]
 [ -7.8464956  -28.670422     9.482878   ... -35.538784    26.637337
   24.505808  ]
 ...
 [-42.678688   -71.451035    20.48552    ... -36.084137   -25.581911
   -1.2257766 ]
 [-37.077625     2.285934    40.116856   ...  33.09887     36.98855
   40.980274  ]
 [ 54.25997      0.97362375   6.2596865  ... -38.538734    15.769051
   12.455419  ]]",,0.6041,0.4803277290171119
6,710,Transformation_Matrix_W,"[[  5.898637   -12.101367    24.024607   ...  -7.4556317  -16.353449
    7.1486797 ]
 [ -1.2372075   -0.43678674 -29.163027   ...   8.307406   -11.855833
   -9.173578  ]
 [ -1.7897639   22.738235   -31.6594     ...  37.586777    35.812412
   -2.912375  ]
 ...
 [ -3.0549552   18.954681    10.288862   ...  24.455462     8.450013
   -2.2685869 ]
 [ -9.234423    23.56772     22.44418    ...  21.750648   -17.062733
   -8.615035  ]
 [ 16.064264    -2.7912602    6.0317426  ...  -8.464774    -9.305973
  -33.49911   ]]",,0.6584,0.5290673278319608
7,710,Transformation_Matrix_W,"[[  8.30548      3.8442914    7.343177   ...  -6.6857815    5.9300323
   -2.6665285 ]
 [ -3.7260501  -23.66972     -3.4823222  ...  -4.641286    -6.3704205
   -7.3697524 ]
 [-13.735509     2.1570425   -9.528644   ...   3.9987328    1.2402914
   13.929371  ]
 ...
 [  1.6115955   -0.85848206 -15.346433   ...   5.194477     5.534212
    0.8367608 ]
 [ 11.079512    -1.8941509   -1.5232786  ...  13.296945   -10.401907
   -7.598206  ]
 [-12.51568    -21.425192     3.5992131  ...  -1.8916061   -2.5466225
    9.344084  ]]",,0.7323,0.5748152262086321
8,710,Transformation_Matrix_W,"[[ -8.386132    -9.702231    11.353407   ...   1.1644588   -0.47446504
   -0.28853485]
 [  4.5700808   12.019384    -9.893401   ...   3.24879     10.891372
    3.3756175 ]
 [ -5.7901034   -3.5126054   -0.3873215  ...  -2.816456    -3.1381598
    1.7830321 ]
 ...
 [ -1.2536722  -11.183566     5.4750648  ...  -4.9830303    4.1279225
   -1.1259705 ]
 [  7.4126368   -3.9981084    7.4611635  ...   0.0952298   -3.3815205
   -2.5626147 ]
 [ -4.292936    -6.0236745    3.8487475  ...  -6.4562473   -8.053334
   -9.784503  ]]",,0.7661,0.5980296524087335
9,710,Transformation_Matrix_W,"[[-4.0931916  -2.7591155   0.857342   ... -0.20311035  4.0107484
   1.2950746 ]
 [-1.7501088  -1.1416436  -1.8626952  ... -5.7787232   1.545508
   3.9499457 ]
 [ 3.9221165   1.034116   -0.64667314 ...  1.4106531   2.4941082
  -2.7266574 ]
 ...
 [ 3.9395514   0.36230198  2.1652687  ...  2.397093    6.6389003
  -1.4773839 ]
 [-4.4041266  -9.993437    4.6794915  ... -6.1384387  -3.7528858
   0.46162543]
 [ 1.544579   -3.953574   -2.2461007  ... -2.4115705   0.759247
   1.017592  ]]",,0.7562,0.5913366379251905
10,710,Transformation_Matrix_W,"[[ 0.01686937 -0.5071179  -1.1278608  ... -0.1651336   6.2089987
   0.8956458 ]
 [ 0.24141629 -1.2890258   3.3141897  ... -2.359435    3.3528044
   0.93121177]
 [-0.20915893  0.84087884  0.6843908  ...  0.64278316  3.8265305
   1.8688545 ]
 ...
 [ 1.5400914   0.02512428  2.7070286  ...  2.0333362   0.3656651
   0.25883648]
 [-0.19959906 -3.3860574  -2.6976786  ... -4.9976425  -0.5424772
   2.7244983 ]
 [-0.07789497 -0.45064408  0.91205895 ... -0.7360058  -2.521443
   0.2219623 ]]",,0.7654,0.5961307490327555
11,710,Transformation_Matrix_W,"[[ 0.46918952  3.6356888   0.6027514  ...  2.208057    0.70651597
   1.0369604 ]
 [-0.34689966  0.30267766 -0.3759544  ...  1.0240535   2.3541195
   1.0710453 ]
 [-1.9661847   1.7203139  -1.5766988  ... -0.05406849  2.193952
  -1.1631205 ]
 ...
 [ 0.44920483 -0.22314784  1.826391   ...  0.11956832  0.74100035
  -0.712501  ]
 [ 1.7567307  -1.3172846   1.0618732  ... -1.2105114  -0.57223856
   0.6302091 ]
 [ 0.6140437  -1.0933793  -0.8944423  ... -0.9364383  -2.5337594
   0.3842057 ]]",,0.759,0.5895369049090489
