,Classification_Accuracy,CLS_Cosine_Similarity
0,0.1113,-0.7994845733521091
1,0.1033,-0.8237591776878211
2,0.1046,-0.8432745542495873
3,0.0815,-0.8555046369315712
4,0.1219,-0.8457738920381874
5,0.0925,-0.8460820150223507
6,0.3587,-0.8118276368280885
7,0.4105,-0.7542663869584442
8,0.6916,-0.5862548362677265
9,0.9645,0.006153251579814371
10,0.9856,0.648054669617088
