,Classification_Accuracy,CLS_Cosine_Similarity
0,0.0958,-0.811469958086682
1,0.0958,-0.8281641727799822
2,0.1181,-0.8476360542759015
3,0.103,-0.8598906792652835
4,0.101,-0.8551450774168513
5,0.1009,-0.865494814268343
6,0.0889,-0.8659912662900937
7,0.2081,-0.8548036836514807
8,0.2373,-0.8324610480837001
9,0.6449,-0.7058362319211292
10,0.8424,-0.6311413000343712
11,0.9526,-0.6908716946650463
