,Classification_Accuracy,CLS_Cosine_Similarity
0,0.0958,-0.811469958086682
1,0.0958,-0.8281641727799822
2,0.1028,-0.8476360542759015
3,0.104,-0.8598906792652835
4,0.1028,-0.8551450774168513
5,0.0989,-0.865494814268343
6,0.0948,-0.8659912662900937
7,0.1789,-0.8548036836514807
8,0.1749,-0.8324610480837001
9,0.3575,-0.7058362319211292
10,0.4095,-0.6311413000343712
11,0.4099,-0.6908716946650463
