,Images_Per_Label,Train_Data_Size,W,Residuals,Classification_Accuracy,CLS_Cosine_Similarity
0,30,1410,"[[ -5.392059     7.3673196   -5.484023   ... -22.671207     4.1783147
    0.3503245 ]
 [ -8.719293     0.5868471  -10.24894    ... -25.981455    15.448334
   -8.069795  ]
 [ 10.294655    -0.75759506  14.080858   ...   4.575138   -12.941443
    1.5799452 ]
 ...
 [ -3.7480245   -0.28048098   6.652701   ...   7.1711736   18.782103
  -18.103516  ]
 [ 16.681616    -8.647348    11.888445   ... -28.166069   -24.143126
  -18.545597  ]
 [-19.01844    -27.956785     9.70282    ...  20.554659   -24.244287
   14.298836  ]]","[ 33.259384  36.422253  32.326073  26.82496   27.814217  29.33025
  30.848982  42.102947  40.187157  33.62964   23.349384  38.608772
  29.30996   31.180256  29.606676  32.44297   39.56617   30.757423
  25.747578  24.083889  24.761217  27.20793   39.52775   28.593449
  34.033585  34.213024  34.897762  32.650166  29.682005  37.5923
  35.955994  29.34488   33.526814  29.38804   32.40372   28.098143
  29.587353  29.477716  34.27072   29.455336  33.9618    31.330086
  24.372458  31.673103  32.0759    34.1143    39.900936  32.456787
  46.02136   35.415825  33.70483   32.104465  36.824875  41.31148
  32.69866   30.115677  27.224     53.809273  28.887728  29.266848
  35.956963  24.381039  34.671284  36.552223  24.893595  31.65437
  35.84502   27.527493  31.676514  37.177757  26.396173  35.725677
  24.20763   28.600544  33.595432  25.975842  25.731754  26.581778
  33.49754   41.84693   24.830185  42.778584  33.01451   33.180916
  33.315453  28.683447  29.777246  26.192556  28.328989  27.606401
  25.19878   32.178604  31.036907  44.40458   35.629837  42.15454
  38.321964  26.099848  37.496284  37.411457  36.113644  29.666815
  44.568943  32.02252   26.60188   33.250168  48.68176   39.615883
  31.607616  32.591473  28.243015  29.440004  43.033733  30.983458
  36.100384  25.383698  44.43005   44.381165  24.052872  46.00113
  25.246868  39.15508   27.067213  29.293833  41.766792  27.18773
  20.781662  40.390514  30.783587  31.029432  35.53314   32.733215
  34.024185  29.15136   37.05323   33.81358   25.880045  34.59045
  42.011234  31.608234  29.247137  27.342579  25.236422  40.355625
  26.605762  28.82896   24.179869  29.152605  32.845085  29.593555
  29.827213  25.421173  38.709297  28.61262   22.433018  30.390247
  32.563477  31.314232  33.442757  50.941895  30.578165  34.63875
  39.380863  34.107525  24.55624   34.136944  29.734097  42.264767
  35.48949   24.347872  34.078835  24.713911  28.021137  44.40021
  32.533672  36.963276  33.272144  27.901686  34.584637  35.70251
  26.180593  24.655424  28.347565  29.818182  29.654734  39.054474
  34.604843  55.876774  47.57933   22.158415  29.832504  35.12116
  27.756899  36.859463  24.372538  23.712534  37.43848   35.075462
  25.067808  32.570084  32.187553  34.870766  36.896217  37.072525
  22.992064  28.808058  27.273066  28.97932   31.992548  34.722973
  24.238792  38.18721   39.11947   23.563595  36.2932    31.469706
  27.166962  28.071136  30.658192  34.486164  30.865618  30.434937
  49.63067   31.67208   44.45982   35.14519   32.171375  46.880077
  34.214443  34.270977  38.80069   31.070194  44.719482  31.597866
  31.001331  28.982231  30.455843  27.684137  33.603165  30.115532
  32.25458   28.70002   30.118515  29.59676   35.270035  36.39302
  36.40334   29.101027  31.92452   29.262604  24.819485  27.175966
  34.702927  35.634026  33.260975  61.979057  24.739706  52.763046
  31.485394  33.130573  31.067324  24.450584  38.273964  34.2556
  31.476671  23.473743  33.68425   23.261698  25.118605  28.676802
  35.788937  39.79785   26.271252  46.550518  23.52684   34.40855
  29.347694  28.575237  31.895147  34.606564  42.113403  37.255455
  28.602873  28.922361  53.436234  30.108389  28.465538  25.82851
  28.206411  29.426624  39.930386  36.486988  33.402584  25.97372
  28.860899  41.07807   33.80482   27.793217  28.797997  29.443323
  28.12494   27.590418  33.733864  29.251465  25.751968  41.454758
  24.431778  27.049377  28.053198  30.646194  43.14522   28.550215
  36.027493  36.31786   52.941418  34.085823  31.229677  42.701015
  42.533154  30.078756  25.426548  35.723206  27.86291   30.870815
  25.99543   24.450146  35.402     36.14629   33.079376  45.60511
  36.417274  35.304085  29.485641  36.123013  33.008972  37.51079
  78.52468   24.697067  32.619186  29.823242  29.5157    61.075405
  25.369724  37.026264  58.873886  29.623423  32.96214   30.974348
  29.305851  33.230564  32.141563  30.546011  29.847317  29.887436
  36.74654   38.79773   36.70847   25.843784  37.486057  35.342003
  30.340233  52.36735   32.393093  28.103546  33.609722  28.033398
  28.30964   46.539497  28.155167  26.93514   42.329723  38.1086
  37.303967  39.413963  23.458937  28.862986  27.225613  33.415455
  37.787247  41.56241   28.533342  23.437733  30.625868  27.894226
  26.990826  32.595863  43.53518   33.605885  31.04623   38.77671
  46.760365  33.565002  28.314367  40.760075  28.842     28.65864
  24.715315  43.719505  23.65609   25.895222  33.90118   33.56948
  33.129833  32.301422  23.070875  38.159843  32.15793   38.376186
  31.234735  22.665024  39.908188  31.161644  27.165518  39.22056
  42.004623  31.155048  43.68439   52.982338  26.108055  30.792772
  26.773441  29.100313  32.434433  43.61022   31.299759  27.914854
  24.578003  38.183643  29.958529  39.600227  32.083298  30.99598
  29.987858  22.644121  23.558924  30.342665  24.605692  40.358364
  34.910744  29.276703  29.847643  30.709017  36.92335   33.826797
  25.585436  25.293283  31.930925  37.122128  31.500257  34.504074
  22.884193  22.737959  33.104053  35.645233  42.38528   32.674824
  34.916325  37.81371   27.49314   31.121704  34.106857  27.726587
  32.89103   29.28206   23.50527   29.662468  38.975967  26.963238
  29.86306   33.7034    35.69719   23.928486  21.70513   27.582664
  38.026497  31.03409   31.143234  28.3401    32.21753   35.13382
  46.576878  23.696339  25.500763  33.706272  29.857426  29.230577
  22.704748  29.43949   23.896122  40.337605  38.354004  45.26426
  38.68308   28.359089  31.262564  25.981964  32.45948   41.666546
  32.821453  30.658215  37.566113  48.23585   33.891502  41.370255
  34.184326  29.962677  43.24403   41.821297  31.359169  28.263708
  28.243668  46.526188  32.791702  35.68794   36.60803   38.616776
  28.216097  26.45062   28.55064   34.173313  32.651035  35.677166
  28.308382  30.938768  31.666197  33.23342   31.188274  38.9915
  36.689453  33.32297   35.963737  38.98365   31.569138  34.33564
  29.359516  30.098768  26.64792   41.945724  33.018166  32.11252
  30.838388  27.263176  23.419542  37.564728  31.88186   27.657526
  32.08062   38.5328    40.33363   29.58002   27.914757  35.44719
  30.512709  38.64636   22.153183  35.746555  38.9734    34.558056
  26.863512  28.743263  42.638493  34.195423  29.589333  29.174309
  31.527956  29.548899  28.596958  30.111547  29.160807  32.34768
  31.433516  26.39514   26.504078  27.067001  38.999886  33.965927
  31.524239  52.60875   31.153223  27.484592  36.914707  25.33537
  30.59566   35.99617   27.440813  31.694143  39.318058  39.55123
  34.115623  26.712906  27.891787  40.884586  36.584026  37.148636
  40.324673  38.931774  30.959738  51.27774   37.827145  31.655346
  37.996143  43.67979   25.339268  27.135302 240.76967   37.573994
  32.254704  47.556004  35.935455  31.235355  29.513302  22.489496
  25.472782  41.053524  29.498377  36.92385   47.45278   34.207962
  34.864727  41.841957  31.16576   37.22696   27.39976   35.24219
  68.70005   41.539402  30.322031  41.285908  29.478321  37.592094
  28.737022  30.636803  21.87129   42.747684  29.144218  29.51904
  34.736572  24.17786   25.030592  25.915773  30.382181  30.725525
  29.439009  30.792063  43.18921   31.62073   34.407017  32.63189
  28.905073  34.84297   45.74442   27.403667  33.755665  30.115673
  28.658985  32.51731   51.606377  38.299732  25.309584  39.157948
  45.290367  23.621878  27.622864  44.39179   34.410446  37.19026
  27.241547  36.56427   35.11248   27.574053  39.964817  35.81878
  33.325264  34.422955  24.40781   31.153461  33.26164   23.223372
  45.74102   29.920795  24.566353  28.88412   39.753212  25.162598
  30.346302  28.266382  33.741966  23.722307  32.60828   33.98753
  26.747719  23.649109  35.809048  28.516764  33.34925   20.404152
  42.865032  29.417456  23.4694    37.237446  28.260988  25.856688
  29.9962    29.407412  31.420872  27.954376  37.0067    45.593807
  30.0651    34.26685   29.494772  26.000984  42.53353   35.260372
  31.094328  28.788568  67.49223   31.606035  32.884983  46.20278
  30.162046  37.12726   34.072296  32.503517  40.300385  34.547787
  26.866999  37.198463  26.808163  50.775284  31.635094  31.99461
  38.69281   33.009007  25.11346   28.974949  35.35331   35.595882
  21.957228  26.395252  28.145855  30.358412  29.148695  29.213385
  29.19697   26.201393  22.239758  26.13541   31.846386  31.627773
  29.65222   43.05263   35.998978  28.980896  36.042908  35.347073
  26.905447  32.745308  29.47361   29.076645  29.63769   35.09183
  22.670113  31.673965  25.600931  42.896343  34.173954  29.212723]",0.08351063829787234,0.17755466401576997
1,30,1410,"[[ -3.373496   11.103225    8.4727125 ...   8.654652    9.415869
   -4.3230586]
 [-16.901121    3.5374343  -6.3736486 ...   5.871249    2.7097895
    4.0242643]
 [ -1.5699354   1.0697836 -19.45943   ...  10.351454    9.922254
    4.7406373]
 ...
 [  9.223625   -7.562046   -2.1225476 ...  14.437132   -4.130943
    3.7295065]
 [ 10.412344   -4.19208    16.648863  ... -12.79019     1.1235472
   -3.8065937]
 [-12.844314  -24.558014   14.67621   ...   1.1492388  -4.556676
   -4.3555965]]","[ 31.778397  33.21525   30.221043  26.898474  26.59819   29.380665
  30.355337  39.10576   36.34001   31.08506   22.008934  31.68758
  27.484137  28.076567  29.512941  32.099922  34.775597  26.869541
  24.700464  23.221039  21.407461  25.736225  35.329655  24.592812
  28.909868  31.667635  31.066738  30.609335  27.766289  35.352856
  33.599606  28.880999  31.843767  25.952713  30.150734  26.676561
  30.17036   27.125574  32.302227  26.273563  32.401413  29.245499
  20.866932  26.688267  28.951853  29.005457  38.4501    30.034752
  42.242023  32.949707  31.256695  33.43716   32.16787   38.183643
  28.058155  29.352757  26.441885  51.38079   25.964706  26.943367
  36.36183   22.467564  33.593327  30.366323  24.410675  29.27892
  35.590137  28.411636  28.60246   34.14706   24.759315  31.776424
  22.909395  27.581718  32.801334  23.630682  25.082361  25.76747
  31.14588   38.55617   24.796577  39.162605  30.219963  30.71848
  29.410654  25.234503  31.422598  27.42259   25.621048  25.827097
  23.541492  30.41034   28.98758   40.899467  34.49008   39.149464
  35.637825  23.900967  33.067863  31.137655  32.926857  28.209848
  38.28856   31.044775  25.606094  29.369774  45.64424   36.626064
  25.86212   28.252596  27.635891  27.99594   36.805603  29.989527
  32.60467   24.153608  44.295856  39.357143  24.32172   47.299294
  25.43042   36.120777  25.597584  28.078226  38.729748  26.37254
  20.467216  39.109238  28.05202   27.953032  32.914303  32.870872
  32.47751   28.514704  31.121592  32.58849   24.614298  32.936413
  38.971348  30.651354  24.612896  24.794062  23.891193  37.07537
  25.787893  27.488823  21.64432   27.675337  32.04883   28.39656
  26.509401  22.595787  35.455254  27.478846  22.040405  28.560232
  28.435911  29.677032  29.90162   44.918022  28.030005  30.355934
  38.545277  34.65341   25.416153  31.08808   29.046717  37.822765
  30.77988   21.525387  31.400045  22.475164  29.143066  40.544838
  31.54457   32.95776   29.070133  27.058178  31.590687  31.908945
  25.029911  24.299183  25.184444  28.34131   26.99331   32.263767
  30.306736  51.174934  42.856068  21.905558  29.85877   33.86006
  25.313778  33.422897  23.640928  21.68809   32.28381   31.274214
  23.25643   31.893911  32.20367   32.175045  33.656185  37.65678
  20.57803   28.432446  24.29826   27.242624  30.772238  32.719067
  21.901892  35.46493   35.58464   21.752657  34.820736  28.717102
  23.522053  27.223114  28.958084  31.780022  28.824356  26.484545
  40.44677   29.334719  38.067192  32.619476  30.848534  40.67195
  34.153778  28.496893  35.739403  28.263332  40.353775  28.387424
  28.402979  25.495605  29.748579  25.66858   29.870346  27.89088
  30.35299   24.671223  27.305937  28.675856  29.242294  32.534824
  33.013622  28.519686  29.86903   27.253544  24.136923  24.738064
  32.034233  36.431515  31.946215  49.554928  22.780783  38.207844
  27.848213  32.433086  29.303625  25.508774  35.963078  31.85285
  26.82544   20.845057  32.79569   22.103205  24.112743  26.958311
  33.64287   40.31143   25.172575  43.09128   22.472113  32.670086
  26.835775  25.246164  27.685099  30.57225   41.405647  36.55102
  25.692612  27.877897  47.987473  24.800375  26.469345  23.439905
  26.196695  29.654089  36.175167  32.552364  29.689795  26.99
  26.317213  37.373226  30.506643  24.946167  24.196777  27.403454
  26.672613  26.688318  31.736311  28.59219   25.79761   38.164246
  23.101141  27.726135  26.540754  27.740124  39.11106   26.531073
  31.81135   33.73727   48.250046  30.696661  31.106722  35.11839
  39.397533  27.560993  23.943472  36.36193   26.77583   28.841007
  24.541245  23.369764  32.973362  33.40538   30.424692  41.296833
  33.064762  34.26146   28.297836  35.7537    32.212524  33.805733
  66.048416  24.560843  31.143167  26.66206   27.515032  46.110306
  24.016607  31.735243  50.67311   27.781149  25.923899  28.50604
  29.96406   28.856258  32.133625  29.93352   27.054838  27.495481
  36.514267  39.516453  29.53819   25.989521  33.39044   35.816647
  28.595068  48.41044   30.692633  25.804947  30.54489   27.421316
  23.962763  40.593834  28.01188   26.616062  36.837452  31.104177
  37.91439   34.18424   22.710327  27.570114  26.528996  30.758993
  35.286957  36.502235  26.352922  21.786058  27.815208  25.949594
  26.82362   29.72381   43.540665  33.3649    29.185675  36.58514
  41.33931   29.86662   26.24558   35.937553  26.062708  28.340767
  22.74924   43.974037  21.927128  24.508436  30.374374  32.49289
  31.35756   31.872503  21.659996  36.88012   30.004972  38.45534
  30.439806  20.487095  37.017     28.410534  24.347656  37.886593
  41.598873  29.593607  34.44193   42.010796  24.080807  28.078154
  24.905584  26.069809  30.656822  41.672848  30.723417  27.728012
  25.188162  36.071095  26.766565  38.736076  29.836786  29.845139
  27.822313  20.383553  21.960964  27.043087  22.933395  34.771076
  35.317142  24.500084  28.386076  30.22242   33.291348  31.517694
  24.979712  24.211786  32.03991   34.832737  29.146994  33.372986
  22.732182  20.925665  34.14474   29.535675  38.43761   34.74147
  33.21096   36.01332   28.797256  27.466536  35.46236   27.616985
  29.434118  28.850124  22.418375  27.771284  36.35476   24.14045
  26.782768  31.092495  33.66307   21.656918  20.032393  25.576115
  35.076817  26.890047  27.661745  26.448273  27.562462  34.21532
  42.1152    21.399458  24.743351  31.081175  27.279774  25.775726
  21.777014  25.66995   20.857393  37.854717  36.320324  42.805702
  33.597645  26.747236  26.765839  25.206139  28.693924  34.712162
  27.806236  29.845118  35.926563  43.10266   31.519129  38.841583
  30.54985   24.870686  45.1868    36.49229   27.390936  26.950989
  27.234932  41.747597  32.259014  31.93901   32.48968   32.547348
  27.885654  24.329592  27.56739   30.25443   30.885504  34.389057
  27.542143  30.92529   29.089024  29.211786  30.337936  36.390053
  34.03325   28.52142   32.307686  33.6621    30.725454  32.417873
  27.399473  28.28953   26.178259  38.061035  28.455948  28.868582
  29.970198  23.43366   21.906033  35.080997  31.962137  24.315878
  29.727533  33.53631   37.004936  28.795649  26.390867  31.205599
  29.47133   39.89236   21.75424   33.20377   37.37501   30.98389
  25.059408  26.1046    37.744892  31.402058  32.30799   26.512478
  28.111792  27.899155  27.900986  27.063688  24.687784  30.322018
  27.019258  24.475693  24.47588   26.146185  37.07259   31.301746
  32.341335  46.588024  28.819355  24.036598  31.29362   23.695274
  30.007927  36.36544   26.15968   30.648132  35.868374  33.987026
  30.89644   25.195301  28.060013  35.840744  31.813644  32.35498
  39.118736  33.29665   30.152983  44.665207  34.960594  30.36803
  36.182446  41.450108  24.106213  24.889204 222.6284    38.184418
  29.487873  43.330006  33.03545   28.615385  26.125765  20.178087
  21.245955  41.38111   25.889446  34.622448  45.532135  33.54488
  31.165806  37.95652   30.527575  35.306316  27.619951  33.422203
  60.405933  36.991467  28.608696  34.780106  26.4194    34.37253
  29.726965  29.721642  20.139835  37.775208  26.208284  29.036196
  33.557293  21.494106  24.949364  23.67831   29.430843  28.74738
  25.254217  30.780432  39.075592  31.567286  28.172201  31.873259
  28.284716  33.66151   33.99565   23.926407  33.017857  30.414946
  25.828009  29.95885   46.66151   35.302307  22.47324   34.098328
  41.485134  22.729733  27.936502  36.640907  31.87495   36.75841
  26.659218  35.886086  33.28573   25.657019  37.452503  33.076843
  31.455706  31.24278   23.556732  28.33673   32.816433  22.838293
  38.2325    25.695091  24.233362  27.421068  35.04664   22.852621
  26.227728  27.684456  31.372698  23.672215  32.675594  31.855335
  25.585262  21.941504  33.216473  27.647392  30.059578  19.058346
  38.63977   28.684538  24.55927   34.485912  26.922663  24.708975
  28.886452  27.0595    31.177431  25.523375  35.249992  37.357014
  29.341415  32.44268   28.433023  25.855642  34.734894  33.39368
  28.29236   27.742802  58.87488   28.050669  30.712841  35.637157
  28.84966   35.66902   30.04256   31.774464  38.719643  30.594706
  25.942942  34.856346  22.012543  43.40637   28.418867  29.68587
  34.84727   29.995932  23.285793  28.015312  34.264805  31.677973
  20.735388  25.770212  27.109718  28.585176  27.340769  29.901476
  26.528845  24.26019   21.960938  23.46271   32.40653   31.375338
  27.866453  40.163174  33.73084   26.273287  31.767029  32.764202
  24.765469  31.618553  29.179384  29.38489   24.510809  30.285423
  22.139338  28.653858  22.709759  42.784916  31.574444  26.438627]",0.13191489361702127,0.22652564297119776
2,30,1410,"[[-11.390809   -13.032925     9.19646    ...   5.427618    -3.4793105
   -5.9483695 ]
 [ -5.363641    -1.7672715   -8.35256    ...   0.6566497   -7.394262
   -8.212817  ]
 [  1.7133799    3.3369915   -1.325984   ...  -4.6610684   -4.7141085
   -8.2878895 ]
 ...
 [ -4.6259828   -3.394029     0.54839236 ...   4.039002    -8.021164
   10.47514   ]
 [ -8.83856      2.9674811    4.528215   ...  11.433831     2.8256633
    3.6560693 ]
 [-14.4210825   -6.362273    -4.805976   ...   6.099191     9.580325
    1.1373596 ]]","[ 28.881598  32.91525   28.077812  26.622553  25.819975  30.430998
  30.091543  37.424934  32.987396  30.576092  20.93672   28.944622
  25.011572  26.925863  28.5831    31.286892  29.820093  25.36503
  23.352081  21.387758  21.250214  23.094696  34.20857   24.738464
  29.08294   29.848677  28.743635  30.092512  24.237982  31.317749
  28.616592  26.758818  29.547642  24.19855   29.129543  23.422129
  25.604958  24.305912  30.67516   24.922113  29.997177  28.512783
  19.779716  23.816238  27.161491  27.744444  39.670326  24.037441
  37.729664  29.663795  28.040058  26.97265   30.56556   35.350414
  25.540169  28.519302  25.34404   41.990788  23.608013  25.33072
  34.24902   20.587849  29.726986  29.273333  21.923157  24.82442
  29.904     25.650522  26.3835    31.727139  23.698587  29.48348
  22.804907  23.851952  28.873367  23.148638  23.313292  25.105145
  28.913836  36.660954  22.88618   32.17649   28.466055  29.867176
  30.580353  22.917263  28.593092  24.285727  24.888138  24.677834
  20.851732  28.760012  26.152697  33.175095  29.240679  34.31738
  29.788944  23.01672   30.468248  29.780663  31.44788   25.973911
  35.585346  26.035927  27.02371   28.375107  39.154034  34.29553
  24.708742  24.797535  25.027523  25.67995   33.290127  28.590757
  31.771729  21.906847  43.346893  30.206484  22.200275  42.355137
  22.57037   33.64611   22.908178  26.840382  31.471136  23.976892
  17.525877  36.433006  26.57693   24.73881   29.942327  30.77088
  28.40869   29.013535  30.861748  28.508112  22.556923  29.609917
  37.195267  27.794893  24.412745  24.625364  23.504255  32.49104
  23.087889  26.473637  20.385084  27.59537   29.413843  26.621235
  25.210587  20.87869   32.932926  28.422443  21.18658   22.78973
  28.165066  26.817762  27.886728  41.968483  26.87418   29.274271
  36.744072  31.679388  24.30648   28.272469  25.147505  31.12899
  29.306267  22.315596  29.638763  22.266668  25.66188   36.09619
  29.297413  29.726799  28.148598  24.376776  32.8768    30.435692
  23.961262  21.602396  22.815914  27.099432  26.98857   26.494276
  28.119133  45.632687  34.466     21.390934  27.0504    31.177214
  26.187319  31.394049  21.553816  21.488817  30.01135   27.974924
  21.480371  31.664675  27.770214  30.277712  31.138748  32.124355
  19.56795   27.63386   24.531904  25.43605   26.362083  30.261587
  19.35674   30.494923  31.400969  21.871508  28.714115  25.191319
  22.97666   25.90707   26.693361  28.727226  26.764372  26.829407
  34.832268  24.96171   35.346138  30.560818  28.754719  38.611416
  32.30827   27.705235  32.61058   26.915176  37.73776   28.502634
  25.019995  22.694633  26.758484  24.246412  27.395756  26.48609
  26.917177  23.77164   24.416195  26.707993  30.606997  31.32155
  31.413958  24.360796  28.697481  25.196106  23.452208  24.224886
  32.369205  28.527441  28.94754   40.343334  23.226048  26.428844
  25.7755    29.543325  29.350182  23.22998   32.55077   32.305836
  25.806587  19.990993  30.640013  21.409512  22.141127  25.021645
  32.81363   37.03311   22.382368  36.613724  21.05798   28.0051
  25.072903  24.20313   25.598452  28.210125  40.491714  33.10553
  22.3542    26.692959  46.0869    24.522879  25.46138   22.801208
  23.18436   25.408587  32.22419   30.598932  27.717781  23.96062
  25.1057    31.078342  28.903429  25.562105  20.987257  24.70514
  24.95185   26.074965  30.603273  24.660547  24.237942  34.220905
  22.677452  23.924475  26.198345  23.426966  35.564137  25.722635
  31.078629  31.446877  41.696533  28.407396  26.750408  31.883188
  32.682953  25.533022  24.580193  32.830757  25.959587  29.481892
  24.134207  20.476898  28.082464  31.23079   28.511663  36.04539
  33.422474  30.916595  25.413754  33.153393  28.388569  29.5371
  60.55244   23.188784  28.825102  26.608973  23.955347  37.86839
  23.774378  28.887192  45.270977  27.36714   24.726337  29.928986
  26.385529  27.477076  28.740332  25.816824  24.342531  25.7303
  34.64932   32.881607  27.646229  23.157963  30.515055  32.88554
  25.299547  46.23584   29.649233  21.997864  29.17148   25.366686
  22.892843  39.932762  25.609077  23.271519  37.65174   28.929504
  35.368744  30.814669  21.376392  24.75072   22.849836  29.551573
  33.43114   35.272476  23.004208  19.72638   27.534824  22.979988
  25.32955   27.289974  36.090965  30.55454   28.067228  32.84888
  37.6547    25.16963   25.65753   31.624384  24.767323  25.38785
  21.539747  37.85192   22.564459  22.25563   27.378763  26.83043
  30.608822  30.881292  22.932379  37.674633  26.408466  34.035503
  28.24342   20.838465  31.375683  25.077484  24.484741  32.947365
  35.720078  30.089582  37.025154  37.55214   22.111055  26.262941
  20.67327   25.511887  28.598991  34.89278   30.776241  24.914875
  23.28083   30.125868  24.536627  32.266872  25.278017  27.754461
  27.166239  18.853672  21.03064   25.160307  21.088718  33.266586
  32.802605  25.478552  26.397814  28.527504  32.651917  28.671637
  24.1837    22.769712  28.894049  30.718958  25.85695   31.187363
  22.238462  20.03519   33.60046   26.764935  33.067547  34.5669
  29.508083  37.056267  23.965405  24.812775  32.40385   29.189083
  28.079306  27.437502  18.960186  24.43198   35.21023   23.922195
  23.695326  28.967175  32.00367   20.605299  18.404478  23.12519
  30.510963  26.460608  28.503105  24.250937  25.93129   35.405544
  40.23241   22.103277  21.730509  26.00043   24.29998   22.534863
  19.055367  23.226221  19.618736  32.508263  33.15889   37.825172
  32.373943  26.354124  24.341658  24.949291  28.141853  32.517025
  25.712925  27.085354  33.864326  39.058285  29.434238  33.84206
  27.063229  18.184164  42.420753  34.373795  24.849945  24.463167
  24.462133  36.06804   28.58095   30.499123  29.418802  32.4313
  25.04286   20.84513   26.83713   27.7615    26.128447  28.787626
  25.405878  28.80303   27.59056   26.426664  28.323792  35.965343
  31.605598  27.283352  31.407665  34.39994   28.237839  28.429207
  26.39109   26.492424  23.484154  33.04933   28.293602  25.470558
  29.185501  20.177782  20.491543  30.986376  29.252886  22.693438
  29.302341  28.292194  35.033886  25.91491   24.612297  29.515442
  27.343454  34.22324   19.23494   28.558735  32.400776  28.884434
  23.428316  25.270693  33.843422  26.249022  29.955593  24.696302
  25.156092  24.665174  25.512787  27.865494  24.634481  27.737675
  24.916056  23.231432  23.43151   25.26092   35.530125  26.6739
  30.046608  40.40228   25.604277  22.813852  29.666191  23.987837
  26.187134  31.582125  23.38222   27.24943   35.396946  30.07933
  29.049217  23.769495  26.302963  34.087364  30.679338  31.181698
  36.191036  28.742844  28.216286  43.494015  31.327652  26.352377
  31.750849  37.4578    22.982302  23.32001  213.39717   35.553833
  26.251595  38.023834  27.611216  25.83931   21.450161  20.387758
  21.13326   35.94383   25.539225  34.264595  43.0765    29.563429
  28.436493  34.07427   27.075539  35.698154  24.362188  33.074314
  49.53007   32.0636    24.7774    33.28496   26.377678  33.03158
  26.667686  25.416763  17.796066  29.96079   23.470722  28.17685
  29.40763   19.64705   24.619411  20.317995  27.124846  27.25338
  22.657759  27.558828  36.076946  27.127348  26.776066  27.254265
  24.79726   30.393652  26.544346  22.076242  29.11093   26.972788
  26.697424  27.481785  45.143803  31.550804  22.272923  31.079885
  37.67219   21.801342  25.903755  32.973938  30.397913  33.086235
  23.355885  33.565186  32.805264  22.297607  35.026154  30.470867
  29.895094  30.847399  22.618328  28.16495   32.046402  21.172728
  34.81449   23.395473  23.281996  24.522186  31.38332   22.41375
  24.86871   26.153643  30.645252  22.683006  28.866583  28.726362
  24.328142  19.217163  33.096508  25.529165  28.921577  18.402973
  35.14169   29.653278  22.049948  31.591469  26.398153  23.195496
  26.098413  24.627901  30.424099  24.826096  32.53771   33.98942
  26.742226  31.985487  25.901224  22.655014  33.842735  30.639282
  28.73999   27.287401  53.135357  24.298445  29.398912  32.851845
  27.682964  33.41655   29.331335  29.457085  37.699764  27.194082
  23.38268   32.354248  20.506924  39.7773    24.223484  26.485876
  33.494934  26.095476  22.062195  24.87223   29.743795  29.542313
  20.400364  23.839813  23.66592   27.29347   24.604856  28.665758
  25.545893  23.667288  19.073849  22.722507  30.492798  27.150969
  26.127504  38.37042   29.014051  25.12118   29.830956  29.90504
  23.070148  29.930212  26.510164  26.323599  22.508835  29.730679
  23.529703  26.60751   20.009602  36.928818  30.59412   23.718735]",0.21595744680851064,0.2824836532274882
