,Train_Data_Size,Transformation,W,b,Accuracy,Co_Sim_CLS
0,410,Transformation_Matrix_W,"[[ -83.36831    298.34796   -392.291     ...  148.35368     59.995358
    -2.7016873]
 [  64.02095   -302.65164    180.46573   ... -247.86668   -255.08025
  -100.77237  ]
 [ -10.005412  -185.69057     25.938019  ...  -15.945671  -258.44733
  -140.73477  ]
 ...
 [ 307.85794    611.32935    152.74666   ...  439.3127     329.08353
    -3.7928448]
 [ 140.25818    355.8502      -7.326427  ...   -7.969486   -13.500084
    31.40821  ]
 [-168.09619     73.38692    122.53056   ...  285.9794    -380.79907
  -238.92992  ]]",,0.503,0.42648575924764015
1,410,Transformation_Matrix_W,"[[-1.35020584e+02  4.70220909e+01  2.06119423e+01 ... -1.38917418e+01
   1.14663071e+02  1.71288620e+02]
 [-8.58515015e+01 -4.53074005e+02  2.13574448e+02 ... -3.28679962e+02
  -2.21429245e+02 -9.43907082e-01]
 [ 8.89693298e+01 -2.12259140e+02  1.05445000e+02 ... -4.75133057e+01
  -4.90337791e+01 -8.85581112e+00]
 ...
 [-1.02619133e+01  1.53905426e+02 -1.00993034e+02 ...  6.51587601e+01
  -5.05679703e+01 -6.31055756e+01]
 [ 2.21523214e-02  2.27688644e+02 -1.79264099e+02 ...  4.33830404e+00
   4.02648315e+01  1.25394096e+02]
 [ 9.19566345e+01 -3.30885658e+01 -8.59441681e+01 ... -1.53802170e+02
  -1.66662430e+02 -2.17164822e+01]]",,0.5154,0.43429733651458835
2,410,Transformation_Matrix_W,"[[ -19.684608    20.352531   -60.69807   ...   13.45128    -14.256839
     7.4193735]
 [  53.252388   -43.112503   177.1758    ...   28.645926    -3.73179
  -111.25706  ]
 [  27.663042    64.56764    -27.719213  ...   17.383297   159.82823
    98.06818  ]
 ...
 [  52.086605    66.42826    -15.944739  ...   56.870045   -69.62389
   -59.725025 ]
 [  71.8425      -7.753695    92.74709   ...   25.427734   -23.506622
   -26.96533  ]
 [ -34.667683   -19.116188    29.620956  ...  -94.388725    56.65386
    60.96855  ]]",,0.611,0.5068292296995782
3,410,Transformation_Matrix_W,"[[ 35.006634    53.242474   -22.999287   ...  38.58066     39.081158
    0.61302537]
 [  8.288576   -13.826401     0.2925558  ...  -5.992874    23.84996
   -0.611662  ]
 [  8.214711    23.381678    15.103066   ...  24.06003     -9.334995
    4.0029254 ]
 ...
 [ 16.358583     6.2116103   -8.114965   ... -13.277754    -7.815627
   -1.4108714 ]
 [ -3.9809399   -4.653786    12.7275095  ...  18.622345    12.491128
    2.3957663 ]
 [ 37.92347     -8.1409235    2.2645767  ...  18.345161   -12.962466
  -17.651947  ]]",,0.7024,0.5750064701791022
4,410,Transformation_Matrix_W,"[[  7.8853483    6.369951   -14.846774   ...   4.966633    -7.0438447
  -12.689023  ]
 [ -2.2890606  -13.410078    18.42256    ... -11.876302    -2.9934819
    2.7221115 ]
 [  0.6570869    2.4562707    2.3951397  ...  -0.55998254   0.5268051
    3.515375  ]
 ...
 [ -1.6931282    0.10996778 -12.2002735  ...  -2.7300205    3.1341853
   -2.9606926 ]
 [-11.915458    -0.8519288   -0.17572574 ...   9.514261     3.784482
    5.9408665 ]
 [  7.093928    -7.5732017   14.600309   ...  -3.0913491    8.947454
    3.5075185 ]]",,0.818,0.6639238091031457
5,410,Transformation_Matrix_W,"[[ 2.21923    -7.6006584  -1.8127791  ... -4.232169   -9.339801
  -4.9162116 ]
 [-5.1095076   1.0671684   6.824219   ... -2.8515117  -0.6361618
  -0.4350263 ]
 [ 4.388754   -2.0470166  -7.8483214  ...  0.42676738 11.573533
   1.6656927 ]
 ...
 [ 3.0566761  -1.0939568   7.82494    ... -4.9944873  -4.3261847
  -2.8335483 ]
 [-3.0140433   9.607428    3.989957   ...  8.221496    6.624522
   7.946586  ]
 [-0.11900088 -7.663299    5.2462006  ... -2.5477624  -8.308705
  -0.32071102]]",,0.8605,0.7049821451970726
6,410,Transformation_Matrix_W,"[[-6.9660544e-01 -3.0616109e+00  3.0452979e+00 ... -1.9197556e+00
   1.3947749e+00  7.1170702e+00]
 [-2.8723672e-03  6.8870723e-01  5.6824899e+00 ...  2.2194166e+00
  -2.5160444e+00 -1.4263445e+00]
 [ 3.0360537e+00  2.5745430e+00 -2.6092262e+00 ...  6.6885486e+00
   3.6120970e+00 -5.9468699e-01]
 ...
 [ 3.4461250e+00  6.1577182e+00 -5.7887812e+00 ...  3.1474366e+00
   1.8128211e+00 -2.6592453e+00]
 [ 1.8354888e+00 -4.2659588e+00  8.5372906e+00 ... -3.0774033e+00
  -1.9583975e+00  4.1473261e-01]
 [ 2.0513642e+00 -7.0543041e+00  1.9472073e+00 ... -5.7426748e+00
  -1.1538490e+01 -5.0576634e+00]]",,0.8987,0.751564929060116
7,410,Transformation_Matrix_W,"[[-1.1762253  -3.5506623   0.89392257 ... -4.422055   -2.9860466
   0.53734076]
 [-2.0933228  -3.293598    0.3619842  ... -1.9733942   1.3922653
   1.3207672 ]
 [ 1.0414281   0.39084187 -1.4996929  ...  1.6248502   0.1981308
   0.81885517]
 ...
 [-0.16923235 -0.531907    1.1447735  ...  2.5824754  -0.6805783
  -0.4216806 ]
 [ 0.09671149 -1.5677758  -2.3659399  ...  0.58611596  2.8090024
   1.8394297 ]
 [-2.5522091  -3.9102504   2.087773   ... -2.077133    0.30023322
  -1.0154257 ]]",,0.9383,0.8090130329891375
8,410,Transformation_Matrix_W,"[[ 3.5682788e-01  2.3730764e-01 -1.5236115e+00 ... -5.0398812e-02
   1.1230381e+00  2.3304534e-03]
 [ 3.1670734e-01 -2.7564244e+00  7.5421661e-01 ... -1.4437824e+00
   4.0219840e-02 -2.3781371e-01]
 [ 1.4484984e+00  4.8843827e+00 -1.4089029e+00 ...  4.2762456e+00
   3.3885178e-01 -1.5158194e+00]
 ...
 [ 1.5771358e+00 -1.4736894e-01  3.7575305e-01 ...  1.7469655e+00
  -1.3253934e+00 -7.4422729e-01]
 [-2.4935944e-01  8.1322463e-03 -1.1446069e+00 ...  1.2689574e+00
   3.7735778e-01 -7.6449186e-01]
 [-9.9843401e-01 -4.7429380e+00  2.6868808e+00 ... -3.1820312e+00
  -1.1783867e+00  1.9574869e-01]]",,0.946,0.8236706666885667
9,410,Transformation_Matrix_W,"[[ 0.33538398 -0.9191855   0.62326264 ... -0.8447656  -0.35280913
  -0.18815741]
 [-0.15462433  1.1937058  -1.5291135  ... -0.44799757  1.8850355
   1.3685001 ]
 [ 0.68610007  0.9882476  -0.25275272 ...  0.46578002  0.28207183
  -0.3065876 ]
 ...
 [-0.25829685 -0.130181    0.10647663 ...  1.1935396  -0.6442253
  -0.148341  ]
 [ 1.3061771  -2.944725    2.178307   ... -1.5078987  -1.1487268
  -0.5151262 ]
 [ 0.2518377  -0.971332   -0.52126265 ... -0.841298   -0.15937093
   0.621533  ]]",,0.9501,0.8354609608650208
