,Train_Data_Size,Transformation,W,Residuals,Accuracy,Co_Sim_CLS
46,2500,Transformation_Matrix_W,"[[-1.5045763  -0.0185124   0.5331287  ... -0.01918237 -0.81803524
   0.18940127]
 [-0.22440243 -0.11147822  0.21630807 ...  0.02011771  0.06164968
  -0.08521395]
 [-0.04105788 -0.08452919  0.6301825  ...  0.04900984  0.06098017
  -0.06094594]
 ...
 [-0.02946914  0.06810281 -0.05823981 ...  0.07825444  0.02007197
  -0.01441065]
 [-0.55117834  0.33566627 -0.35116088 ... -0.32219335  0.14902201
   0.017101  ]
 [-0.05029272  0.04527195  0.08718848 ...  0.01061491 -0.07538906
   0.12563536]]",[],0.1222,0.5526661305290879
47,2500,Transformation_Matrix_W,"[[ 0.6411578   0.11944965  0.10343367 ... -0.05109704 -0.10952818
  -0.10656962]
 [-0.19524334 -0.15736479  0.40113363 ...  0.03328259  0.08451819
  -0.19017488]
 [-0.06225942  0.07530643  0.5590297  ... -0.02372075  0.01085487
  -0.00505891]
 ...
 [ 0.01156836  0.01152646 -0.04658476 ... -0.00606719  0.03719781
  -0.00307387]
 [ 0.07803637  0.02366956 -0.05361099 ... -0.01781236 -0.09186295
  -0.01420997]
 [-0.20126821  0.09085666  0.08835199 ... -0.03512935 -0.03471112
   0.11648699]]",[],0.0858,0.5606613546420055
48,2500,Transformation_Matrix_W,"[[-0.09244004  0.26080403 -0.10070418 ... -0.08097351 -0.01379909
   0.05317774]
 [-0.47516984 -0.17030253  0.10758866 ...  0.6343854   0.11661973
  -0.1594615 ]
 [-0.11872383  0.11251938  0.612117   ...  0.10606152 -0.06078558
   0.01634921]
 ...
 [ 0.05103392 -0.0596855   0.02143303 ...  0.19460051 -0.11765151
  -0.0674599 ]
 [-0.01629008 -0.12820794  0.02061489 ... -0.15452507  0.12070601
   0.09887522]
 [ 0.11941939  0.19730626  0.16118804 ...  0.09260603 -0.11497406
   0.09428608]]",[],0.1357,0.5517773542814194
