,Train_Data_Size,Transformation,W,Residuals,Accuracy,Co_Sim_CLS
46,900,Transformation_Matrix_W,"[[ 0.00552763 -0.01468477 -0.02393527 ...  0.01126728 -0.01404894
   0.00161598]
 [ 0.07913718  0.03832276 -0.11377969 ... -0.02594606  0.07030905
  -0.00136754]
 [ 0.01038037  0.01193817  0.38551593 ... -0.01247161  0.02767069
  -0.01590776]
 ...
 [-0.16105464 -0.02937888 -0.1212502  ...  0.15338154 -0.03883479
  -0.01808343]
 [ 0.08172937 -0.05751825 -0.02373789 ...  0.0263184  -0.01892889
  -0.00137448]
 [ 0.09994633  0.04976388  0.00838059 ... -0.01355183 -0.04051007
   0.0746628 ]]",[],0.0621,0.6971778672212249
47,900,Transformation_Matrix_W,"[[ 0.03907643 -0.01594767 -0.05870267 ...  0.01810478 -0.02888641
  -0.01492984]
 [ 0.11974031  0.02352072  0.0600198  ... -0.01268415  0.00106966
   0.0080684 ]
 [ 0.03140702 -0.03684652  0.47862223 ...  0.03204554  0.04071414
   0.01874045]
 ...
 [-0.14300099 -0.04071661 -0.12120248 ...  0.11178453  0.01924726
  -0.03234553]
 [ 0.06742083  0.02279265  0.05400681 ... -0.16860758 -0.00505032
  -0.00765108]
 [ 0.08669279 -0.00892169 -0.07568967 ...  0.02881006 -0.00296677
   0.12956044]]",[],0.073,0.7038282630549875
48,900,Transformation_Matrix_W,"[[ 2.0808159e-01  3.3538435e-02  3.7300639e-02 ... -1.2914421e-03
  -4.7003720e-02  2.8787578e-02]
 [-1.3695914e-02  3.1620741e-02  2.4899026e-02 ... -5.1654011e-02
   2.8383877e-02  2.0160916e-04]
 [ 2.9871253e-02  8.9949824e-02  5.3228533e-01 ...  3.3583954e-02
   3.9287917e-03  5.1523298e-03]
 ...
 [-1.5006816e-01 -5.7351127e-02 -1.5687880e-01 ...  1.4594004e-01
  -8.4751686e-03 -2.7650790e-02]
 [-9.1595225e-02 -2.2171780e-02  1.1200615e-01 ... -4.8788629e-02
   7.6036826e-03  1.1014586e-02]
 [ 1.1601669e-01 -5.5547142e-03  8.9320941e-03 ...  5.6027718e-02
   7.4619981e-03  1.8295869e-01]]",[],0.1288,0.6936323578190652
