,Train_Data_Size,Transformation,W,Residuals,Accuracy,Co_Sim_CLS
46,1500,Transformation_Matrix_W,"[[-0.04304603  0.04097059 -0.13389514 ...  0.01827388 -0.07845267
   0.0458215 ]
 [ 0.0894355   0.39667946 -0.1919055  ...  0.18727097  0.18443376
  -0.03907111]
 [ 0.12901877  0.08732849  0.6853346  ... -0.03336462  0.04475279
  -0.0365833 ]
 ...
 [ 0.00737572  0.06340662 -0.19979939 ...  0.13995595 -0.08289377
  -0.04432727]
 [-0.50636584  0.094956    0.12805863 ... -0.17020155 -0.10382873
  -0.08968754]
 [ 0.16687061  0.00313875  0.02008627 ... -0.10040705 -0.05547346
   0.05947118]]",[],0.0959,0.5656109721797287
47,1500,Transformation_Matrix_W,"[[ 0.02648407  0.17839824  0.05086607 ... -0.04655391 -0.17680416
  -0.04005963]
 [ 0.23588467  0.09607393  0.19439682 ... -0.01774273  0.02814942
  -0.04925108]
 [ 0.06420221  0.10872406  0.6174614  ... -0.07056291  0.05582322
  -0.01564205]
 ...
 [ 0.02569173  0.00713334 -0.11446443 ...  0.01870648  0.04906827
  -0.08553129]
 [ 0.13450538  0.230768    0.09558187 ... -0.2385547  -0.07777058
  -0.05570794]
 [ 0.24831678  0.1425452  -0.1601871  ... -0.0306252  -0.01395912
   0.16752957]]",[],0.0889,0.5752007665148207
48,1500,Transformation_Matrix_W,"[[-0.1829804   0.2311171  -0.00383235 ... -0.00957651 -0.03986205
  -0.02569051]
 [-0.14231679  0.02912747  0.03827628 ...  0.08375093  0.06830578
  -0.09538732]
 [ 0.21991552  0.27204162  0.5719426  ...  0.00399781 -0.0248533
   0.06967837]
 ...
 [ 0.10972916  0.06296239 -0.22472955 ...  0.14253543 -0.01587641
  -0.0079185 ]
 [-0.33397037 -0.08432189  0.12131836 ... -0.00184636  0.07052824
   0.11312345]
 [ 0.07385093  0.2250399  -0.03231066 ... -0.10994214  0.02965799
   0.20995294]]",[],0.1172,0.5589747538991795
