,Train_Data_Size,Transformation,W,Residuals,Accuracy,Co_Sim_CLS
46,10,Transformation_Matrix_W,"[[ 2.4956712e-04 -3.1140042e-04 -3.2038282e-04 ...  8.5925778e-05
  -2.0145813e-04  6.7961468e-05]
 [ 2.1705269e-03  8.4718905e-04 -1.7988717e-03 ... -7.1969558e-04
   1.2194581e-03  1.1273104e-04]
 [ 1.8662298e-03  2.2912605e-03  1.1478563e-04 ... -1.2057299e-03
   9.7000579e-05 -2.8595226e-05]
 ...
 [-5.0721355e-03 -1.9304965e-03 -4.9016895e-03 ... -6.5650391e-05
   9.9731144e-04  9.0629410e-04]
 [-2.8603454e-04  1.7619943e-05 -2.2376185e-04 ...  4.0273860e-04
   6.6657463e-04  8.5340661e-04]
 [-2.3582536e-03 -2.8780338e-04 -8.6400751e-04 ... -5.5663387e-04
   3.0267132e-03  3.6150701e-03]]",[],0.0797,0.6500469571465899
47,10,Transformation_Matrix_W,"[[ 4.4738934e-03  7.4779266e-04 -9.3563559e-04 ... -2.0999901e-03
  -1.2607775e-03  2.1728077e-04]
 [ 1.6820356e-03  6.3031580e-04 -2.0019333e-04 ... -2.2504745e-04
   7.5280073e-04 -3.7644795e-04]
 [ 1.0410284e-03  2.6486129e-03  2.3813253e-04 ... -1.1521738e-03
  -3.7776477e-05 -1.8802864e-04]
 ...
 [-4.4788788e-03 -1.8343022e-03 -3.5170198e-03 ... -4.6055397e-04
   6.4728427e-04  3.2236156e-04]
 [-8.6248067e-04 -2.2294643e-04  1.5938611e-04 ...  2.4197740e-03
   3.6673617e-04  1.0222105e-04]
 [-5.7064550e-04 -7.0926893e-05 -1.3924950e-04 ... -1.3451943e-04
   1.1347069e-03  1.3164254e-03]]",[],0.0835,0.6577102625445955
48,10,Transformation_Matrix_W,"[[ 1.4473008e-03 -1.0050673e-03 -1.6150436e-03 ... -4.5021824e-04
  -1.1466802e-03  6.3340529e-04]
 [ 1.5997374e-03  7.7715382e-04 -7.4390433e-04 ...  1.8958681e-05
   7.4985996e-04 -3.4145487e-04]
 [ 8.0196216e-04  2.0050211e-03  2.8385557e-04 ... -8.4941153e-04
  -8.3610466e-05 -1.6438421e-04]
 ...
 [-3.9148671e-03 -2.0205360e-03 -3.3717502e-03 ...  1.0286905e-03
   8.1220805e-04  6.1173108e-04]
 [ 7.4806216e-04  6.2485074e-04  2.6409626e-03 ...  1.9318089e-03
   6.6707224e-05 -8.6552382e-04]
 [-5.0701207e-04 -7.4236639e-05 -3.7330098e-04 ... -1.1483395e-04
   9.6202188e-04  1.1545919e-03]]",[],0.0563,0.6643166838178209
