,Train_Data_Size,Transformation,W,Residuals,Accuracy,Co_Sim_CLS
46,50,Transformation_Matrix_W,"[[ 1.4610728e-03  2.7859473e-04 -6.4175510e-05 ... -2.1555317e-04
  -4.5204797e-04  1.0338319e-04]
 [ 2.2677113e-03 -2.3782926e-03 -1.5274291e-03 ... -1.8617682e-03
   1.0552532e-03  5.2747646e-06]
 [-1.5356763e-03  2.5259578e-03  7.3763696e-03 ... -1.2023719e-03
  -1.8686053e-03 -6.6224823e-04]
 ...
 [ 5.9464769e-03 -5.4846806e-03 -1.1354243e-02 ... -2.1471416e-03
  -2.4461416e-03  8.7480666e-04]
 [-1.4155644e-03  1.5458439e-03  1.0114564e-03 ...  2.7648301e-03
  -2.7893050e-04 -2.3243186e-04]
 [-1.3208836e-03 -3.2346442e-03 -1.4238648e-02 ... -4.8765200e-03
   1.4774720e-03  6.6151479e-03]]",[],0.0329,0.7409949082477837
47,50,Transformation_Matrix_W,"[[ 0.02430368  0.00224076  0.00034544 ... -0.00032399 -0.00168008
   0.00025996]
 [ 0.00086605 -0.00060635  0.00328807 ... -0.00137124  0.00081223
  -0.00016357]
 [ 0.00951018  0.00462894  0.01557131 ... -0.00012041 -0.00580292
  -0.00231687]
 ...
 [-0.00910377 -0.00213635 -0.00049388 ...  0.00590487 -0.00074789
   0.00117961]
 [ 0.00604035 -0.00047545  0.00060599 ...  0.00134411  0.00238134
   0.00023105]
 [ 0.0046182  -0.00076915 -0.01710241 ... -0.00034375 -0.00333893
   0.00295748]]",[],0.0882,0.7565497273852111
48,50,Transformation_Matrix_W,"[[ 1.4589091e-02  3.6854000e-04 -4.8260318e-04 ... -1.3668342e-03
  -1.9608017e-03  1.2653914e-03]
 [ 3.2986631e-03  1.3622269e-03  1.1772001e-03 ... -1.8318142e-03
   1.0566573e-03 -3.7414362e-04]
 [ 8.5511841e-03  4.7692782e-03  6.5787346e-03 ... -1.7728484e-03
  -5.7389070e-03 -1.9360429e-03]
 ...
 [-5.4662791e-03 -2.5590160e-03 -8.0184340e-03 ...  8.1000729e-03
  -4.3694201e-04  2.4035512e-03]
 [ 9.0666460e-03 -1.3142886e-03  4.5511150e-04 ... -3.2309985e-03
   2.6271059e-03  4.6715748e-05]
 [ 8.2916953e-04 -1.8461158e-03 -1.1418317e-02 ... -1.7343259e-03
  -2.1574777e-03  2.3670103e-03]]",[],0.0203,0.7567031318974343
