,Train_Data_Size,Transformation,W,b,Residuals_Per_Image,Accuracy,Co_Sim_CLS
0,350,Transformation_Matrix_W,"[[-25.204803  -22.031107  -16.275417  ...  34.543755  -59.08764
   39.193554 ]
 [ -5.74233   -63.563007   42.561554  ...   9.3047495  32.128616
  -43.6349   ]
 [-38.695946   -4.911771   45.399532  ...  44.91069   -76.97195
   -2.1678755]
 ...
 [ 18.479319   91.56319    43.311264  ...   0.8781484  59.75221
   23.104307 ]
 [ 25.576544   21.17007   -17.856287  ...  -3.690401  -11.492628
   61.454926 ]
 [  8.471652  -73.18144    41.01066   ...  28.979277  -35.759968
  -30.318552 ]]",,[],0.11866164720344191,0.2229534298254758
1,350,Transformation_Matrix_W,"[[ 60.298466    74.214554    13.102415   ...  65.00472    -72.62889
  -53.3522    ]
 [ 32.38023      0.35991034  18.665125   ... -56.738464    28.520565
  -34.923122  ]
 [-14.369127    38.460842   -17.65262    ... -14.450757   -26.39558
   15.804901  ]
 ...
 [ 42.99597     -4.803169   -41.187965   ... -40.792297    23.406525
   28.683657  ]
 [ 14.952934   -41.12594     18.304146   ...  31.822548   -12.838533
  -11.994506  ]
 [-11.1197815  -73.69164     -2.418064   ... -86.46735    -41.77575
  -38.396267  ]]",,[],0.1507759680393362,0.26516270399532976
2,350,Transformation_Matrix_W,"[[ 45.03833     -0.43144262 -45.74936    ...  -0.65061384 -42.608788
    8.278694  ]
 [-11.510072    28.760077   -24.071892   ... -22.444824    32.34457
   12.8905325 ]
 [ 11.25042     -1.3292997   12.478181   ...   1.0104133  -30.023422
  -29.999096  ]
 ...
 [-20.763412   -16.112581    -0.46927658 ... -29.048288    -8.148311
  -10.157335  ]
 [-19.142403   -27.985266    13.297394   ...   3.2519767   13.671971
   13.194244  ]
 [  2.515283     5.9976144   -1.3000714  ...   0.811128     1.6575756
    1.3482426 ]]",,[],0.17032882606023356,0.30309837013116925
3,350,Transformation_Matrix_W,"[[  1.6939037  -22.509192    -1.6565818  ...   6.2680798  -19.79369
  -13.199391  ]
 [ -9.694886    -7.9977293   -9.110064   ...  -9.453456     0.19222362
    8.226969  ]
 [ 19.345669     3.351321    -9.766267   ...  -0.25540987  11.620096
   15.078554  ]
 ...
 [ -0.25006142  20.500324   -17.030552   ...  -4.5913606    4.4148593
    6.501323  ]
 [  8.704978    -4.202778   -12.4307165  ...  -7.359503     6.3046975
   18.188093  ]
 [ -5.2181      11.244797     3.302326   ...  17.56281     -1.7628912
   14.259009  ]]",,[],0.18792255685310388,0.3278117476429342
4,350,Transformation_Matrix_W,"[[ 2.4224901  -0.1877326  -2.3471215  ...  1.8620174  -3.08401
  -1.6348493 ]
 [ 1.4663862  -3.8339205   3.8938763  ...  2.0273647  -2.0842602
   1.7820435 ]
 [-5.647852   -0.7971843  -0.1919048  ...  3.578997    0.4856922
   4.554349  ]
 ...
 [ 5.2280784   7.504614    5.478644   ...  1.5885872   0.32227
   0.2883498 ]
 [ 9.437613    3.9059348   3.2642608  ... -3.8831418  -2.3103063
  -3.1039011 ]
 [-1.1657603  -1.0966164   0.7786046  ... -4.907894    0.30531505
  -0.4799149 ]]",,[],0.24293177627535342,0.37170972226585747
5,350,Transformation_Matrix_W,"[[ 0.02941158  3.308857    1.1247011  ...  2.3001227  -1.931015
   2.915119  ]
 [-1.3321571  -6.0767875   1.8550344  ...  0.58455163 -2.5093596
  -0.21324505]
 [-3.3558774   1.1492904   1.8034437  ...  3.503441   -0.86103547
  -0.01498572]
 ...
 [ 3.6307733  -1.1760615  -1.2544466  ...  4.010522   -0.6046123
   2.7585704 ]
 [ 1.3898661  -1.4053717  -2.2983708  ... -3.1786177  -1.6051283
  -0.5999268 ]
 [ 0.79364496 -0.28927168  3.073848   ...  0.8765789  -0.0202038
   0.48450008]]",,[],0.24031960663798402,0.37468731044551373
6,350,Transformation_Matrix_W,"[[ 2.4928675   1.3817478  -1.4160777  ... -1.3421525   0.05868457
   1.9888493 ]
 [ 0.13860744  0.45078373  0.6300513  ...  1.486775   -0.35876736
  -0.7611368 ]
 [-2.5177805   0.6280662   1.4780777  ...  2.0885808   1.4896393
   1.4261278 ]
 ...
 [ 0.92990696  1.0783763  -2.1121292  ...  0.1838624  -0.20863536
   0.5894791 ]
 [ 5.04922    -5.300218    0.7583434  ... -0.0698636  -2.433207
  -1.9514707 ]
 [ 1.4953786  -0.12390292  0.10468932 ...  0.00551636 -0.6511414
  -0.46390706]]",,[],0.22852642901044867,0.3767870431743031
7,350,Transformation_Matrix_W,"[[ 0.2254222   2.2657573  -0.76880836 ... -1.4006428   0.12841535
   0.05245854]
 [ 0.46132657  1.9453692  -0.22794686 ...  1.4725773  -0.2061945
   1.0705887 ]
 [-0.01693347  0.5556613   0.9856043  ...  0.9948415   0.7654449
   0.5123981 ]
 ...
 [ 0.44319174  1.4752922  -1.6465646  ...  0.17854416  0.61461586
   1.4385741 ]
 [ 1.5222152  -1.0806971   0.6764836  ...  0.18384169  0.33064938
  -0.36340705]
 [ 1.4887269   0.955488   -0.29961407 ...  0.34843776 -0.4262514
  -0.5663593 ]]",,[],0.28111555009219424,0.42088489911772986
8,350,Transformation_Matrix_W,"[[-0.8732784   0.4476829   0.31019825 ... -0.08778365 -0.2705971
   0.05925469]
 [ 0.4740598   0.9225185   0.17503265 ...  0.93768746 -0.0573459
   0.15940224]
 [ 0.81492424 -0.50144327 -0.4170596  ... -0.31725967  0.3538428
  -0.27000204]
 ...
 [ 0.694938    0.63459474 -0.06464264 ...  0.56722325 -0.0123618
   1.4716063 ]
 [ 0.5839146  -0.6390506   0.6978744  ... -0.00335668  0.10017845
   0.22217044]
 [ 0.80998677 -1.0219923  -0.9122933  ... -0.8506441   0.20622781
  -0.00387048]]",,[],0.29621235402581436,0.4381191606017823
9,350,Transformation_Matrix_W,"[[-0.7224306   0.45670912 -0.58558273 ...  0.47304943 -0.18651594
   0.33278033]
 [-0.1941507  -0.06506707  0.04382929 ...  0.19498579 -0.22140719
   0.10820279]
 [ 0.22377016 -0.06187163  0.25949928 ... -0.6184808   0.62632585
  -0.04323207]
 ...
 [ 0.34817284  0.5891644   0.34556946 ...  0.37756598 -0.24265905
  -0.36713314]
 [ 0.5454852   0.4907412   0.41128132 ...  1.5181091  -0.0364676
   0.9492566 ]
 [ 0.50283784 -0.05961732 -0.26838368 ...  0.64069587  0.30482632
   0.65259457]]",,[],0.30105255070682235,0.4457569860416197
