,Train_Data_Size,Transformation,W,b,Residuals_Per_Image,Accuracy,Co_Sim_CLS
0,750,Transformation_Matrix_W,"[[ 1476.1954    -841.00037    515.1769   ... -1032.4218     558.5777
  -1471.0076  ]
 [ -368.2178    -388.26074   -722.557    ... -1219.349       50.979473
  -1084.623   ]
 [ -716.72473    943.3607   -1033.761    ...   700.1318     328.41656
   1520.7534  ]
 ...
 [ 1075.1023     978.7626    -326.963    ...   879.0059    -313.9338
   1456.6572  ]
 [ 2264.2065     -58.916645    13.660911 ...   270.85632  -1084.6166
   -496.23163 ]
 [ -313.3899     330.0399   -1489.5271   ... -2480.8938    2429.7524
   -627.18616 ]]",,[],0.1010679164105716,0.0686655775712533
1,750,Transformation_Matrix_W,"[[ -603.34265   -456.78796    690.27295  ...  -533.13885    105.39487
  -1247.645   ]
 [-1442.1228    -902.0711    -460.42157  ...   512.7846    -765.564
    751.781   ]
 [ 1002.30597    726.6957     266.86783  ...  -212.92319     36.446083
    682.9326  ]
 ...
 [ -416.7517     760.9433      78.51905  ...   -14.26117   -138.44205
    -54.15357 ]
 [  556.36914    331.09753   -387.88055  ...   696.0118    -354.1938
   -273.6387  ]
 [ -981.5132    1677.8971   -1572.1045   ... -1577.7224     272.29965
   -882.6682  ]]",,[],0.11174708051628765,0.0868842634772859
2,750,Transformation_Matrix_W,"[[  816.01465  -1353.3228    -116.72567  ...  -579.8602    -323.63562
   -753.1858  ]
 [  101.56632   -946.7857    -268.3125   ...   209.05574   -150.46538
    279.96445 ]
 [  339.40317    577.22156   -303.97327  ...  -643.6656      -9.940685
    310.7145  ]
 ...
 [  518.32745    814.34076   -529.4544   ...    74.160416   422.63443
    340.98813 ]
 [   83.57156   -509.52716     25.034676 ...  -626.932      457.70697
    -10.759932]
 [  585.90735    365.823      223.1817   ...   320.0082    -536.8432
    990.51013 ]]",,[],0.13010909649661956,0.1099070868974309
3,750,Transformation_Matrix_W,"[[-113.84245     68.145615   163.94281   ...  136.7579    -283.5298
   181.61465  ]
 [-163.95773      2.1000266  121.40617   ...   17.552843    78.843994
    61.794266 ]
 [-234.43176    451.38284   -486.91058   ... -325.21783    169.7366
  -399.0293   ]
 ...
 [  73.64642   -189.65416    589.5491    ...  369.1401     -99.30436
  -280.85898  ]
 [-277.4113     290.45688    206.51167   ...   20.568703    55.31366
  -143.21521  ]
 [ 377.1546    -157.82747    135.00124   ...  279.87192    -31.478516
   213.31842  ]]",,[],0.11700983405039951,0.10023964263031977
4,750,Transformation_Matrix_W,"[[ -86.5255      49.81079    -64.436165  ...  -75.19976     -2.9383452
    48.247448 ]
 [ -64.71518    -24.561392     3.9555273 ...  -47.765102   -33.09247
   -59.898792 ]
 [ 144.73505   -153.21107     32.09129   ...   39.071438  -133.60258
  -183.90408  ]
 ...
 [  14.564211    45.33436     48.707397  ...   63.062325    -4.3356915
   -10.147117 ]
 [ -52.904324   -85.376434    -9.905953  ...   -3.7706661  -61.879967
    74.67004  ]
 [  -5.6828566  -68.68361    -58.967937  ...   -0.5361988   26.021017
    13.348323 ]]",,[],0.13663952059004303,0.11413616146571952
5,750,Transformation_Matrix_W,"[[ 16.829388    3.3434303   9.373452  ...   9.322285  -37.523773
  -16.923807 ]
 [ -1.5506798 -67.6075     -7.5655694 ...  30.168474  -25.290178
  -20.464466 ]
 [-10.296747  -38.092922    2.1836267 ...  -8.9919     14.891281
  -44.126137 ]
 ...
 [-33.30156   -30.174677  -45.221832  ... -67.0334     26.468761
  -23.909    ]
 [ 28.040535   96.733116   10.896021  ...  94.772194   39.58476
   26.855816 ]
 [-75.8079    -37.14751   -21.826899  ... -28.48762   -22.123844
    4.1248417]]",,[],0.12884142593730794,0.12551661701621236
6,750,Transformation_Matrix_W,"[[-33.18397    21.299128    4.157731  ...  30.899586   -3.0861852
   11.55954  ]
 [-24.97206    46.502888   28.138548  ...  28.974087    2.7108567
  -18.637287 ]
 [-12.777882   -4.46907    -2.7730718 ...  -9.904414    0.8765879
  -34.447266 ]
 ...
 [  4.8025994 -22.677483  -23.110668  ... -59.283283   21.28956
   12.589238 ]
 [-33.39462    -1.4383287 -10.303967  ...  12.623837  -24.285326
   13.649577 ]
 [-18.05407    76.78001    -3.6867716 ...  69.21916    -3.558381
   23.888218 ]]",,[],0.13510295021511987,0.1049892033612772
7,750,Transformation_Matrix_W,"[[ 21.678303     1.4568256   -6.9388313  ...  -9.96457    -14.60524
    6.052009  ]
 [ 21.389        4.2195644   -0.31836063 ...   6.3224483   -5.091225
   -6.1906867 ]
 [ 22.709646    36.076115    -9.235361   ...  30.476423    10.757642
   26.736212  ]
 ...
 [ 21.371103    15.226806     4.6198735  ...   5.4018793   10.758222
    1.2594359 ]
 [  5.679508   -12.480541     0.4770105  ...   5.13813    -20.575687
   -6.690156  ]
 [ 12.125482    15.690579    -1.1429003  ...  40.71443     -1.3392173
   12.524224  ]]",,[],0.13418100799016594,0.12485674480594128
8,750,Transformation_Matrix_W,"[[ 5.64671421e+00 -1.88909397e-02  5.55074739e+00 ...  2.17801023e+00
  -6.68263578e+00  5.23653412e+00]
 [-1.14435129e+01  2.23770008e+01 -1.25386381e+01 ... -8.00621891e+00
  -3.97992444e+00  1.28489226e-01]
 [ 2.04383869e+01 -6.51035500e+00  4.02809143e+00 ...  3.67825270e+00
  -3.95245242e+00  2.68959641e+00]
 ...
 [ 1.25992594e+01 -2.21836495e+00  7.74825859e+00 ...  1.11310124e-01
  -4.93343496e+00  3.41454074e-02]
 [-1.51900017e+00  2.26240849e+00 -9.48267102e-01 ... -6.75177002e+00
  -2.53637338e+00 -6.97590017e+00]
 [-4.22185850e+00  2.74382830e+00 -3.34060267e-02 ...  1.36110430e+01
   2.56502414e+00  6.18139267e+00]]",,[],0.12357867240319606,0.12116826961334126
9,750,Transformation_Matrix_W,"[[-5.3349085   1.3324171  -0.6487959  ...  4.4174485  -2.8963318
   5.210004  ]
 [ 1.2765555   0.5584041   1.236582   ...  1.402762    2.5646489
  -3.9019043 ]
 [-2.7869017  -0.14126693  0.26000625 ... -0.09421848 -1.9805298
  -0.9121952 ]
 ...
 [-4.733719   -1.7386281   1.850508   ...  4.959451   -2.441278
  -2.1848316 ]
 [ 1.0810499   2.7502155   1.7966689  ... -4.8850403   1.8435651
   1.9508152 ]
 [-0.23222414 -6.687101    5.4483986  ... -8.053874    0.72796106
  -2.8542526 ]]",,[],0.14236324523663182,0.1335779302261532
10,750,Transformation_Matrix_W,"[[-0.06856789  3.3818166   0.7705402  ... -1.3463959   0.47126004
   3.4208028 ]
 [ 2.6344213  -2.3581479   5.1658254  ...  6.3393283  -2.4994137
   2.2788599 ]
 [ 1.2432399  -1.6292784   2.454785   ...  0.8589449   0.22833832
  -3.3286176 ]
 ...
 [ 9.061735   -9.083133    6.6835294  ... -1.6441499  -4.594987
  -8.575282  ]
 [ 2.1753068   0.62992966  4.6885386  ...  0.31300798  2.4027255
  -2.6677818 ]
 [ 7.52958     1.815618    4.4682274  ...  0.3277795   2.4679425
  -1.2261356 ]]",,[],0.1387138905961893,0.12977405075505558
11,750,Transformation_Matrix_W,"[[ 1.8402725   1.4046419  -1.7051488  ...  0.26568314 -2.1077778
   1.9213082 ]
 [ 1.6422368   3.7751782   3.302625   ...  6.892742   -2.941544
   7.0790143 ]
 [-3.0780244   1.022256   -2.1841009  ... -4.0446734   4.5792193
   2.103849  ]
 ...
 [-2.764935    6.2123327   1.0127561  ...  0.7260282   3.2782526
  -0.21005182]
 [ 0.17112607  1.6081873   2.0690591  ... -1.353622    0.13477445
   1.4886562 ]
 [ 0.5902345  -2.0015426   4.7014465  ... -0.26135322 -1.3170702
   2.337971  ]]",,[],0.13602489244007376,0.13039492476154896
