,Images_Per_Label,Train_Data_Size,W,Residuals,Classification_Accuracy,CLS_Cosine_Similarity
0,24,1128,"[[ 272.1016     83.27295   633.56366  ...  383.19833  -740.7524
   -55.766834]
 [  89.30806   148.49557   434.5904   ... -103.80988   607.5383
  -414.60806 ]
 [-169.05846  -714.1486    485.09793  ... -105.28703   604.4698
   -79.24018 ]
 ...
 [ 373.6675   -168.84227  -118.764206 ... -392.24048   440.38995
  -236.9455  ]
 [ 160.26642  -116.184395  751.47595  ...  234.31396  -483.48566
   397.05728 ]
 [  65.91013   -13.284845 -228.14873  ...  309.10135   -67.8324
    39.384747]]",[12.803465 15.016832 14.06864  ...  9.246242 19.923147 12.474975],0.07872340425531915,0.06438242659131263
2,24,1128,"[[-10.781923    -0.8608947   17.368372   ...   7.3064637    0.17242727
    1.7668517 ]
 [ -9.56215     -0.94822943   0.66751975 ...  -2.5311167   -2.960656
    9.157913  ]
 [  6.6993103  -20.895594    -4.138666   ...   0.56781584  -5.16221
   -5.8092856 ]
 ...
 [  4.6079755   -1.3324753  -14.169027   ...   7.069107     2.2577033
    2.834     ]
 [ -2.0912423   -9.7410145   -0.46902588 ...  -3.5947018   10.820888
   -8.75258   ]
 [  0.8648469   -2.100332     2.6518505  ...  -6.3935966   -3.7110908
   11.012501  ]]",[ 8.083176 16.234234  9.15285  ...  9.003995 13.945537  9.191936],0.1127659574468085,0.10930275096894895
4,24,1128,"[[ 0.48021472 -1.8410208  -0.48386636 ... -0.6468285  -1.4445468
   1.2042611 ]
 [ 0.48219207 -0.945104    0.4768175  ... -2.0698786  -0.3448123
  -0.7359488 ]
 [-0.3623493  -1.8233299   1.4780269  ... -0.5376083   0.79469174
   0.42332563]
 ...
 [ 0.9863335   0.2947666   0.26733732 ...  1.1382147  -0.09115996
  -1.3383828 ]
 [ 0.9612778  -0.5431431  -2.6857324  ... -1.2573293   0.979044
   0.2645295 ]
 [-0.5226395   1.9661907   2.503873   ...  0.7148243   0.21105553
   0.06742551]]",[ 9.6962805 10.31555   10.525387  ...  8.462401  13.138219   8.7129965],0.17287234042553193,0.14954531133333418
6,24,1128,"[[-0.26599008 -0.36351368 -0.17930448 ... -0.8468425   1.2408332
  -0.540214  ]
 [ 0.18439467 -0.13286588 -0.49363348 ...  0.12322033 -0.9709406
   0.07391524]
 [-0.4260639   0.27123046  0.4094525  ... -0.59434247 -0.4706673
  -0.23237006]
 ...
 [ 0.2598397   0.21250436  0.03019604 ...  0.9647679   0.20543662
  -0.13588329]
 [ 0.00740429 -0.25237912 -0.07136922 ...  0.0812896   0.11739827
   0.13714594]
 [-0.16823874 -0.3845949   0.02174821 ... -0.11828867  0.04287323
   1.0110116 ]]",[ 8.148575  12.532837  12.584024  ...  8.136755  12.869559   7.0205464],0.22659574468085106,0.17286839499435527
8,24,1128,"[[ 0.6439462   0.3552992   0.06068122 ...  0.18143255 -0.31311217
  -0.00866782]
 [ 0.00386621  0.08225625 -0.0466754  ... -0.20807178  0.11169516
  -0.21772538]
 [-0.1015152  -0.15452275 -0.28332844 ... -0.2189431  -0.4614425
  -0.3991476 ]
 ...
 [-0.0084867   0.3121348  -0.14968878 ... -0.19279346 -0.47811517
  -0.42744583]
 [-0.22575057  0.48362595  0.22489622 ...  0.20727299 -0.20991667
   0.17586283]
 [-0.12221204 -0.27111086 -0.35584667 ...  0.10684455  0.25674844
   0.352347  ]]",[ 9.507837  9.466014 11.069783 ...  7.09592  10.622273  9.029699],0.2851063829787234,0.192854779800202
10,24,1128,"[[ 0.39928257 -0.06889384  0.03528555 ...  0.1158371  -0.17243077
   0.09894993]
 [ 0.16763207 -0.15971276  0.3001789  ...  0.00804986 -0.08255783
   0.06690615]
 [-0.29435134  0.07941244 -0.19468623 ...  0.01384967 -0.10066728
   0.0601886 ]
 ...
 [-0.02671982 -0.18467599  0.3770448  ...  0.0384735   0.23342387
  -0.03137684]
 [ 0.10517436 -0.18390964 -0.00985487 ... -0.24605294  0.31135792
   0.45252872]
 [-0.07939133  0.23728725  0.11746545 ...  0.1317207  -0.18305862
  -0.0433835 ]]",[ 6.2486963  9.6348095  7.4828186 ...  7.221191  10.135882   5.9073744],0.33882978723404256,0.21887068859440215
12,24,1128,"[[ 0.1095731   0.14196736  0.15946086 ...  0.0089154  -0.14948735
  -0.06730917]
 [ 0.09820385  0.16883676  0.18962628 ...  0.04500496  0.01121777
   0.08225748]
 [ 0.00308437 -0.1456866   0.00660361 ... -0.19174145  0.2908224
  -0.16451865]
 ...
 [ 0.02953229 -0.22909014 -0.07155087 ...  0.00499334  0.2051172
   0.23534387]
 [-0.0715001  -0.2497721   0.14883634 ... -0.03438016  0.32033235
   0.04712105]
 [ 0.02968435  0.05839177 -0.14812699 ...  0.02525222 -0.07055966
   0.22103721]]",[ 8.573091   7.5857778  8.25844   ...  5.6899924 10.1101675  8.646474 ],0.37872340425531914,0.23690694928803344
14,24,1128,"[[ 5.0867409e-02  1.1316807e-01  6.5174006e-02 ...  4.3855296e-03
  -1.0369849e-01 -1.9740904e-04]
 [ 1.2993737e-01  5.6339722e-02  9.2731185e-02 ...  1.0138827e-01
  -3.7600357e-02  1.1496672e-01]
 [-1.0387352e-02  7.7782229e-02  1.0625567e-01 ...  1.9336339e-02
   1.9651087e-02 -6.0607705e-02]
 ...
 [-1.6025884e-02  5.4573417e-02 -3.4205601e-02 ... -4.8394065e-02
  -4.6450510e-03  1.0231386e-01]
 [-8.3868623e-02 -2.2745746e-01 -4.7352683e-02 ... -3.9349739e-02
   1.5030435e-01  3.6171585e-02]
 [ 8.5935220e-02 -5.4785885e-02 -2.6103741e-02 ...  1.2419176e-01
  -1.2846461e-01  7.9721950e-02]]",[6.2458305 6.7447643 8.957583  ... 6.712774  8.925641  7.14264  ],0.4021276595744681,0.2480867050746654
16,24,1128,"[[ 0.09407806  0.03449317  0.17238927 ...  0.17320853  0.00942783
  -0.00107185]
 [ 0.02545497  0.10127944 -0.04823523 ...  0.0216531   0.05735423
  -0.01575805]
 [-0.06106962  0.01474015  0.19354008 ... -0.01904101  0.00663535
  -0.02582144]
 ...
 [-0.06625323  0.02909957 -0.00437515 ...  0.03290164  0.06536838
   0.08881464]
 [ 0.05700941 -0.03009202  0.06900847 ...  0.05405517  0.1968441
  -0.03162647]
 [ 0.07741183  0.01327649 -0.03322577 ...  0.07922005  0.02826606
   0.11773239]]",[6.4795175 7.814557  7.646779  ... 7.0178013 6.1076303 7.146993 ],0.42925531914893617,0.2537348345556158
18,24,1128,"[[ 0.10263937  0.04890236  0.06200612 ...  0.01443507  0.03078948
  -0.01640371]
 [-0.01270471  0.0972067  -0.02177213 ... -0.07359652 -0.00172339
   0.03413942]
 [ 0.06854286 -0.04883039  0.03954431 ...  0.06520774 -0.0297923
   0.02974577]
 ...
 [ 0.00740966  0.07960121 -0.05431141 ...  0.0195927   0.02506037
   0.08045833]
 [ 0.00271446 -0.06515396 -0.00853759 ...  0.00499337  0.04869006
   0.01712274]
 [ 0.04153966  0.02617278 -0.02186833 ... -0.02509546 -0.01225623
   0.18884565]]",[6.8703175 8.041089  7.047776  ... 6.791005  5.826136  8.520851 ],0.4702127659574468,0.2633800210470849
